objloc,rss,time,beacon
000114,-76,1590517930453,12
000114,-98,1590517930503,4
000114,-86,1590517930508,6
000114,-84,1590517930561,12
000114,-84,1590517930609,6
000114,-74,1590517930669,12
000114,-74,1590517930778,12
000114,-91,1590517930818,4
000114,-76,1590517930822,6
000114,-79,1590517930825,13
000114,-75,1590517930880,12
000114,-97,1590517930896,11
000114,-86,1590517930919,4
000114,-81,1590517930946,13
000114,-77,1590517930949,6
000114,-74,1590517930998,12
000114,-87,1590517931030,13
000114,-78,1590517931034,6
000114,-70,1590517931083,12
000114,-93,1590517931147,4
000114,-76,1590517931150,6
000114,-83,1590517931155,13
000114,-74,1590517931184,12
000114,-81,1590517931248,6
000114,-77,1590517931251,13
000114,-73,1590517931298,12
000114,-76,1590517931341,6
000114,-78,1590517931345,13
000114,-72,1590517931395,12
000114,-76,1590517931445,13
000114,-77,1590517931465,6
000114,-75,1590517931503,12
000114,-96,1590517931531,11
000114,-84,1590517931554,13
000114,-74,1590517931605,12
000114,-95,1590517931632,11
000114,-99,1590517931666,4
000114,-80,1590517931669,6
000114,-78,1590517931673,13
000114,-75,1590517931707,12
000114,-91,1590517931760,4
000114,-76,1590517931765,6
000114,-74,1590517931782,13
000114,-74,1590517931815,12
000114,-95,1590517931864,4
000114,-78,1590517931885,6
000114,-78,1590517931888,13
000114,-81,1590517931926,12
000114,-98,1590517931957,11
000114,-92,1590517931977,4
000114,-80,1590517932001,6
000114,-73,1590517932005,13
000114,-77,1590517932033,12
000114,-92,1590517932073,4
000114,-76,1590517932103,6
000114,-74,1590517932107,13
000114,-77,1590517932136,12
000114,-94,1590517932194,4
000114,-80,1590517932197,6
000114,-74,1590517932199,13
000114,-75,1590517932246,12
000114,-95,1590517932286,4
000114,-82,1590517932321,6
000114,-72,1590517932329,13
000114,-79,1590517932351,12
000114,-81,1590517932391,6
000114,-75,1590517932418,13
000114,-76,1590517932455,12
000114,-81,1590517932502,6
000114,-73,1590517932521,13
000114,-76,1590517932556,12
000114,-81,1590517932612,6
000114,-97,1590517932617,4
000114,-73,1590517932636,13
000114,-80,1590517932662,12
000114,-97,1590517932686,11
000114,-83,1590517932703,6
000114,-73,1590517932726,13
000114,-77,1590517932766,12
000114,-95,1590517932786,11
000114,-84,1590517932810,6
000114,-72,1590517932840,13
000114,-77,1590517932872,12
000114,-99,1590517932889,11
000114,-82,1590517932912,6
000114,-93,1590517932940,4
000114,-73,1590517932944,13
000114,-76,1590517932988,12
000114,-84,1590517933015,6
000114,-98,1590517933037,4
000114,-73,1590517933055,13
000114,-74,1590517933080,12
000114,-83,1590517933115,6
000114,-94,1590517933142,4
000114,-73,1590517933146,13
000114,-74,1590517933181,12
000114,-83,1590517933219,6
000114,-75,1590517933254,13
000114,-56,1590517933369,13
000114,-70,1590517933423,12
000114,-97,1590517933429,11
000114,-82,1590517933433,6
000114,-70,1590517933500,12
000114,-80,1590517933531,6
000114,-72,1590517933564,13
000114,-74,1590517933636,12
000114,-82,1590517933640,6
000114,-72,1590517933666,13
000114,-74,1590517933706,12
000114,-82,1590517933733,6
000114,-72,1590517933772,13
000114,-74,1590517933807,12
000114,-81,1590517933834,6
000114,-73,1590517933875,13
000114,-74,1590517933931,12
000114,-80,1590517933967,6
000114,-73,1590517933995,13
000114,-74,1590517934031,12
