objloc,rss,time,beacon
006000,-87,1590519580476,25
006000,-73,1590519580499,4
006000,-92,1590519580552,5
006000,-80,1590519580582,6
006000,-88,1590519580591,25
006000,-72,1590519580628,4
006000,-79,1590519580669,6
006000,-89,1590519580711,25
006000,-74,1590519580716,4
006000,-92,1590519580795,5
006000,-81,1590519580798,6
006000,-99,1590519580802,3
006000,-88,1590519580806,25
006000,-95,1590519580830,13
006000,-73,1590519580835,4
006000,-88,1590519580873,11
006000,-82,1590519580898,6
006000,-94,1590519580901,3
006000,-72,1590519580932,4
006000,-86,1590519580976,11
006000,-94,1590519581008,3
006000,-88,1590519581012,25
006000,-88,1590519581048,13
006000,-71,1590519581051,4
006000,-85,1590519581086,11
006000,-83,1590519581114,6
006000,-90,1590519581118,25
006000,-73,1590519581150,4
006000,-101,1590519581183,9
006000,-91,1590519581189,5
006000,-83,1590519581192,11
006000,-83,1590519581216,6
006000,-90,1590519581219,25
006000,-71,1590519581243,4
006000,-94,1590519581247,13
006000,-92,1590519581276,20
006000,-97,1590519581281,9
006000,-91,1590519581316,5
006000,-96,1590519581319,11
006000,-83,1590519581323,6
006000,-95,1590519581326,3
006000,-70,1590519581353,4
006000,-94,1590519581356,13
006000,-93,1590519581380,20
006000,-97,1590519581411,5
006000,-87,1590519581415,11
006000,-81,1590519581419,6
006000,-90,1590519581425,25
006000,-71,1590519581451,4
006000,-92,1590519581455,13
006000,-93,1590519581480,20
006000,-86,1590519581512,11
006000,-82,1590519581517,6
006000,-90,1590519581520,25
006000,-98,1590519581551,3
006000,-72,1590519581556,4
006000,-93,1590519581561,13
006000,-92,1590519581592,20
006000,-89,1590519581629,11
006000,-82,1590519581633,6
006000,-86,1590519581636,25
006000,-74,1590519581663,4
006000,-93,1590519581667,13
006000,-95,1590519581670,20
006000,-97,1590519581696,19
006000,-93,1590519581701,9
006000,-83,1590519581730,11
006000,-81,1590519581734,6
006000,-86,1590519581738,25
006000,-70,1590519581762,4
006000,-100,1590519581796,20
006000,-84,1590519581834,25
006000,-73,1590519581867,4
006000,-95,1590519581872,13
006000,-96,1590519581900,20
006000,-82,1590519581926,11
006000,-71,1590519581966,4
006000,-97,1590519581969,13
006000,-84,1590519582043,11
006000,-83,1590519582073,6
006000,-96,1590519582076,3
006000,-72,1590519582085,4
006000,-79,1590519582124,11
006000,-84,1590519582144,6
006000,-83,1590519582147,25
006000,-92,1590519582164,3
006000,-96,1590519582194,13
006000,-72,1590519582196,4
006000,-77,1590519582249,11
006000,-94,1590519582253,5
006000,-83,1590519582257,6
006000,-84,1590519582282,25
006000,-94,1590519582286,3
006000,-96,1590519582288,13
006000,-73,1590519582290,4
006000,-95,1590519582315,9
006000,-79,1590519582350,11
006000,-93,1590519582353,5
006000,-99,1590519582394,13
006000,-74,1590519582398,4
006000,-96,1590519582425,9
006000,-78,1590519582434,11
006000,-96,1590519582471,5
006000,-86,1590519582479,25
006000,-83,1590519582482,6
006000,-89,1590519582508,3
006000,-73,1590519582512,4
006000,-94,1590519582541,20
006000,-93,1590519582545,9
006000,-78,1590519582548,11
006000,-87,1590519582572,25
006000,-96,1590519582604,13
006000,-88,1590519582607,3
006000,-73,1590519582611,4
006000,-101,1590519582641,20
006000,-76,1590519582649,11
006000,-88,1590519582676,25
006000,-83,1590519582685,6
006000,-87,1590519582716,3
006000,-96,1590519582722,13
006000,-73,1590519582725,4
006000,-99,1590519582756,20
006000,-93,1590519582761,9
006000,-77,1590519582766,11
006000,-96,1590519582788,5
006000,-84,1590519582792,25
006000,-82,1590519582797,6
006000,-88,1590519582822,3
006000,-96,1590519582827,13
006000,-73,1590519582831,4
006000,-93,1590519582857,9
006000,-77,1590519582864,11
006000,-92,1590519582891,5
006000,-83,1590519582898,25
006000,-81,1590519582901,6
006000,-90,1590519582909,3
006000,-72,1590519582936,4
006000,-93,1590519582961,9
006000,-75,1590519582966,11
006000,-93,1590519582992,5
006000,-86,1590519582996,25
006000,-81,1590519582999,6
006000,-89,1590519583027,3
006000,-76,1590519583056,11
006000,-88,1590519583110,3
006000,-73,1590519583139,4
006000,-76,1590519583175,11
006000,-93,1590519583179,9
006000,-87,1590519583212,25
006000,-94,1590519583217,5
006000,-81,1590519583222,6
006000,-90,1590519583246,3
006000,-73,1590519583250,4
006000,-76,1590519583278,11
006000,-93,1590519583282,9
006000,-87,1590519583312,25
006000,-94,1590519583317,5
006000,-81,1590519583322,6
006000,-96,1590519583349,13
006000,-88,1590519583354,3
006000,-73,1590519583359,4
006000,-75,1590519583397,11
006000,-92,1590519583401,9
006000,-87,1590519583404,25
006000,-95,1590519583409,5
006000,-81,1590519583432,6
006000,-94,1590519583436,13
006000,-90,1590519583439,3
006000,-75,1590519583467,11
006000,-93,1590519583489,9
006000,-86,1590519583492,25
006000,-94,1590519583517,5
006000,-91,1590519583542,3
006000,-73,1590519583546,4
006000,-92,1590519583576,9
006000,-85,1590519583596,25
006000,-94,1590519583624,5
006000,-81,1590519583628,6
006000,-74,1590519583663,4
006000,-94,1590519583695,9
006000,-76,1590519583697,11
006000,-86,1590519583725,25
006000,-82,1590519583729,6
006000,-73,1590519583765,4
006000,-92,1590519583806,9
006000,-77,1590519583809,11
006000,-84,1590519583812,25
006000,-82,1590519583827,6
006000,-93,1590519583830,5
006000,-74,1590519583858,4
006000,-93,1590519583891,9
006000,-77,1590519583912,11
006000,-85,1590519583915,25
006000,-82,1590519583942,6
006000,-96,1590519583946,5
006000,-95,1590519583976,13
006000,-74,1590519583978,4
006000,-93,1590519584015,9
006000,-77,1590519584017,11
006000,-84,1590519584021,25
006000,-83,1590519584042,6
006000,-95,1590519584046,5
006000,-73,1590519584060,4
006000,-92,1590519584098,9
006000,-76,1590519584127,11
006000,-84,1590519584130,25
006000,-83,1590519584143,6
006000,-93,1590519584161,3
006000,-73,1590519584185,4
006000,-93,1590519584217,9
006000,-76,1590519584219,11
006000,-84,1590519584246,25
006000,-83,1590519584248,6
006000,-73,1590519584275,4
006000,-93,1590519584312,9
006000,-76,1590519584318,11
006000,-84,1590519584363,25
006000,-82,1590519584369,6
006000,-73,1590519584397,4
006000,-77,1590519584429,11
006000,-94,1590519584432,9
006000,-95,1590519584451,5
006000,-95,1590519584482,13
006000,-74,1590519584514,4
006000,-76,1590519584534,11
006000,-93,1590519584537,9
006000,-84,1590519584572,25
006000,-82,1590519584575,6
006000,-95,1590519584608,13
006000,-76,1590519584637,11
006000,-93,1590519584642,9
006000,-85,1590519584676,25
006000,-82,1590519584679,6
006000,-94,1590519584702,3
006000,-97,1590519584707,13
006000,-73,1590519584710,4
006000,-76,1590519584745,11
006000,-94,1590519584749,9
006000,-85,1590519584790,25
006000,-96,1590519584796,3
006000,-95,1590519584800,13
006000,-73,1590519584818,4
006000,-93,1590519584843,9
006000,-76,1590519584875,11
006000,-85,1590519584879,25
006000,-82,1590519584882,6
006000,-96,1590519584908,3
006000,-95,1590519584912,13
006000,-73,1590519584942,4
006000,-94,1590519584946,9
006000,-76,1590519584976,11
006000,-93,1590519584980,25
006000,-76,1590519584983,6
006000,-80,1590519585010,3
006000,-92,1590519585013,13
006000,-98,1590519585038,20
006000,-76,1590519585041,4
006000,-96,1590519585079,9
006000,-72,1590519585083,11
006000,-93,1590519585086,25
006000,-79,1590519585090,6
006000,-81,1590519585113,3
006000,-92,1590519585117,13
006000,-97,1590519585142,20
006000,-76,1590519585145,4
006000,-96,1590519585178,9
006000,-73,1590519585183,11
006000,-94,1590519585186,25
006000,-78,1590519585189,6
006000,-81,1590519585209,3
006000,-91,1590519585237,13
006000,-99,1590519585240,20
006000,-77,1590519585243,4
006000,-97,1590519585260,9
006000,-73,1590519585292,11
006000,-93,1590519585295,25
006000,-76,1590519585297,6
006000,-81,1590519585324,3
006000,-92,1590519585328,13
006000,-97,1590519585344,20
006000,-76,1590519585346,4
006000,-96,1590519585377,9
006000,-73,1590519585380,11
006000,-79,1590519585417,6
006000,-80,1590519585425,3
006000,-91,1590519585460,13
006000,-98,1590519585463,20
006000,-76,1590519585465,4
006000,-97,1590519585467,9
006000,-73,1590519585502,11
006000,-76,1590519585508,6
006000,-80,1590519585536,3
006000,-91,1590519585565,13
006000,-96,1590519585570,20
006000,-76,1590519585573,4
006000,-99,1590519585576,9
006000,-93,1590519585596,25
006000,-73,1590519585600,11
006000,-79,1590519585603,6
006000,-81,1590519585630,3
006000,-97,1590519585661,9
006000,-76,1590519585667,4
006000,-72,1590519585712,11
006000,-79,1590519585717,6
006000,-81,1590519585760,3
006000,-93,1590519585767,13
006000,-97,1590519585774,20
006000,-95,1590519585808,9
006000,-72,1590519585810,11
006000,-76,1590519585812,6
006000,-81,1590519585839,3
006000,-96,1590519585865,9
006000,-76,1590519585871,4
006000,-91,1590519585908,25
006000,-73,1590519585911,11
006000,-79,1590519585913,6
