objloc,rss,time,beacon
254000,-94,1451674489236,1
254000,-78,1451674489270,19
254000,-94,1451674489302,24
254000,-90,1451674489306,20
254000,-89,1451674489339,1
254000,-93,1451674489368,22
254000,-83,1451674489374,8
254000,-74,1451674489394,19
254000,-95,1451674489398,24
254000,-87,1451674489428,20
254000,-94,1451674489431,9
254000,-85,1451674489454,1
254000,-92,1451674489478,22
254000,-82,1451674489481,8
254000,-76,1451674489486,19
254000,-92,1451674489502,24
254000,-86,1451674489555,1
254000,-94,1451674489580,22
254000,-83,1451674489584,8
254000,-76,1451674489587,19
254000,-87,1451674489665,1
254000,-72,1451674489694,19
254000,-88,1451674489703,8
254000,-93,1451674489718,24
254000,-83,1451674489725,20
254000,-89,1451674489771,1
254000,-90,1451674489796,22
254000,-73,1451674489800,19
254000,-84,1451674489803,8
254000,-97,1451674489824,24
254000,-83,1451674489827,20
254000,-87,1451674489881,1
254000,-92,1451674489895,22
254000,-72,1451674489899,19
254000,-82,1451674489903,8
254000,-97,1451674489923,24
254000,-84,1451674489944,20
254000,-90,1451674489976,1
254000,-91,1451674489994,22
254000,-70,1451674489999,19
254000,-83,1451674490016,8
254000,-93,1451674490043,24
254000,-85,1451674490047,20
254000,-93,1451674490093,1
254000,-72,1451674490099,19
254000,-91,1451674490114,22
254000,-79,1451674490122,8
254000,-95,1451674490147,24
254000,-88,1451674490150,20
254000,-93,1451674490186,1
254000,-71,1451674490209,19
254000,-90,1451674490213,22
254000,-87,1451674490216,8
254000,-97,1451674490241,24
254000,-93,1451674490286,1
254000,-70,1451674490310,19
254000,-93,1451674490314,22
254000,-89,1451674490329,8
254000,-98,1451674490359,24
254000,-83,1451674490363,20
254000,-90,1451674490391,1
254000,-96,1451674490409,22
254000,-88,1451674490427,8
254000,-82,1451674490477,20
254000,-93,1451674490498,1
254000,-72,1451674490531,19
254000,-93,1451674490534,22
254000,-92,1451674490538,8
254000,-95,1451674490563,9
254000,-81,1451674490567,20
254000,-90,1451674490617,1
254000,-73,1451674490618,19
254000,-91,1451674490639,22
254000,-90,1451674490641,8
254000,-78,1451674490675,20
254000,-92,1451674490727,1
254000,-92,1451674490730,22
254000,-71,1451674490733,19
254000,-95,1451674490746,8
254000,-95,1451674490772,9
254000,-80,1451674490774,20
254000,-71,1451674490823,19
254000,-90,1451674490828,22
254000,-98,1451674490840,8
254000,-99,1451674490911,1
254000,-73,1451674490932,19
254000,-91,1451674490962,22
254000,-92,1451674490967,8
254000,-96,1451674490972,9
254000,-83,1451674490993,20
254000,-81,1451674491019,1
254000,-71,1451674491042,19
254000,-96,1451674491095,24
254000,-80,1451674491100,20
254000,-80,1451674491128,1
254000,-70,1451674491147,19
254000,-98,1451674491185,24
254000,-80,1451674491202,20
254000,-82,1451674491233,1
254000,-93,1451674491265,8
254000,-81,1451674491311,20
254000,-83,1451674491341,1
254000,-93,1451674491363,8
254000,-70,1451674491367,19
254000,-91,1451674491407,9
254000,-82,1451674491415,20
254000,-83,1451674491436,1
254000,-71,1451674491459,19
254000,-93,1451674491474,8
254000,-90,1451674491500,9
254000,-82,1451674491503,20
254000,-84,1451674491544,1
254000,-72,1451674491566,19
254000,-95,1451674491589,8
254000,-80,1451674491609,20
254000,-82,1451674491656,1
254000,-67,1451674491674,19
254000,-97,1451674491679,22
254000,-90,1451674491692,8
254000,-96,1451674491740,9
254000,-81,1451674491743,20
254000,-76,1451674491757,1
254000,-71,1451674491774,19
254000,-100,1451674491777,22
254000,-92,1451674491792,8
254000,-99,1451674491835,9
254000,-82,1451674491838,20
254000,-82,1451674491858,1
254000,-70,1451674491876,19
254000,-96,1451674491910,8
254000,-81,1451674491932,20
254000,-83,1451674491961,1
254000,-72,1451674491989,19
254000,-98,1451674492031,24
254000,-83,1451674492056,20
254000,-80,1451674492072,1
254000,-71,1451674492079,19
254000,-76,1451674492147,20
254000,-71,1451674492181,19
254000,-91,1451674492214,8
254000,-98,1451674492264,24
254000,-78,1451674492268,20
254000,-84,1451674492294,1
254000,-70,1451674492298,19
254000,-92,1451674492330,8
254000,-95,1451674492358,9
254000,-73,1451674492363,20
254000,-82,1451674492389,1
254000,-70,1451674492410,19
254000,-91,1451674492442,8
254000,-94,1451674492452,9
254000,-93,1451674492484,24
254000,-77,1451674492488,20
254000,-84,1451674492510,1
254000,-72,1451674492515,19
254000,-94,1451674492545,8
254000,-94,1451674492564,9
254000,-78,1451674492588,20
254000,-85,1451674492608,1
254000,-90,1451674492631,8
254000,-80,1451674492683,20
254000,-87,1451674492709,1
254000,-70,1451674492714,19
254000,-92,1451674492749,8
254000,-98,1451674492776,9
254000,-95,1451674492781,24
254000,-79,1451674492785,20
254000,-82,1451674492811,1
254000,-73,1451674492816,19
254000,-87,1451674492842,8
254000,-95,1451674492885,9
254000,-94,1451674492888,24
254000,-80,1451674492911,20
254000,-87,1451674492918,1
254000,-72,1451674492922,19
254000,-90,1451674492946,8
254000,-95,1451674492983,9
254000,-95,1451674492988,24
254000,-83,1451674493007,20
254000,-94,1451674493041,1
254000,-71,1451674493045,19
254000,-89,1451674493049,8
254000,-99,1451674493080,9
254000,-95,1451674493108,24
254000,-87,1451674493113,20
254000,-93,1451674493141,1
254000,-71,1451674493146,19
254000,-87,1451674493164,8
254000,-92,1451674493193,9
254000,-99,1451674493200,5
254000,-87,1451674493229,20
254000,-91,1451674493234,1
254000,-71,1451674493256,19
254000,-89,1451674493262,8
254000,-91,1451674493302,9
254000,-98,1451674493325,5
254000,-87,1451674493333,20
254000,-88,1451674493357,1
254000,-75,1451674493363,19
