objloc,rss,time,beacon
000022,-92,1451979593369,3
000022,-98,1451979593381,11
000022,-77,1451979593389,6
000022,-76,1451979593415,4
000022,-99,1451979593420,12
000022,-99,1451979593485,11
000022,-77,1451979593513,6
000022,-97,1451979593531,12
000022,-78,1451979593534,4
000022,-94,1451979593573,25
000022,-94,1451979593580,13
000022,-92,1451979593584,3
000022,-100,1451979593601,11
000022,-78,1451979593608,6
000022,-98,1451979593637,12
000022,-78,1451979593642,4
000022,-93,1451979593678,13
000022,-91,1451979593681,3
000022,-75,1451979593702,6
000022,-74,1451979593736,4
000022,-93,1451979593787,13
000022,-93,1451979593814,11
000022,-93,1451979593838,12
000022,-76,1451979593844,4
000022,-91,1451979593890,13
000022,-95,1451979593893,3
000022,-88,1451979593915,11
000022,-74,1451979593931,6
000022,-78,1451979593949,4
000022,-94,1451979593990,25
000022,-92,1451979594016,3
000022,-87,1451979594025,11
000022,-70,1451979594039,6
000022,-100,1451979594066,12
000022,-79,1451979594070,4
000022,-77,1451979594123,11
000022,-52,1451979594155,6
000022,-89,1451979594158,12
000022,-79,1451979594182,4
000022,-85,1451979594201,25
000022,-89,1451979594206,3
000022,-88,1451979594210,13
000022,-101,1451979594232,11
000022,-72,1451979594253,6
000022,-92,1451979594266,12
000022,-86,1451979594300,25
000022,-87,1451979594316,13
000022,-89,1451979594320,3
000022,-72,1451979594345,6
000022,-89,1451979594367,12
000022,-77,1451979594383,4
000022,-84,1451979594408,13
000022,-90,1451979594436,3
000022,-94,1451979594440,11
000022,-68,1451979594462,6
000022,-88,1451979594482,12
000022,-80,1451979594501,4
000022,-87,1451979594518,25
000022,-93,1451979594522,3
000022,-68,1451979594551,6
000022,-81,1451979594593,4
000022,-84,1451979594622,13
000022,-91,1451979594629,25
000022,-97,1451979594652,3
000022,-98,1451979594656,11
000022,-70,1451979594673,6
000022,-92,1451979594681,12
000022,-86,1451979594706,4
000022,-87,1451979594735,13
000022,-94,1451979594775,12
000022,-89,1451979594803,4
000022,-84,1451979594820,13
000022,-94,1451979594838,25
000022,-92,1451979594844,3
000022,-69,1451979594869,6
000022,-94,1451979594887,12
000022,-87,1451979594911,4
000022,-84,1451979594936,13
000022,-93,1451979594954,25
000022,-70,1451979594960,6
000022,-91,1451979594986,12
000022,-81,1451979595020,4
000022,-84,1451979595037,13
000022,-93,1451979595057,3
000022,-69,1451979595072,6
000022,-81,1451979595122,4
000022,-87,1451979595137,13
000022,-93,1451979595155,3
000022,-69,1451979595175,6
000022,-90,1451979595195,12
000022,-81,1451979595226,4
000022,-87,1451979595254,13
000022,-94,1451979595271,3
000022,-69,1451979595288,6
000022,-92,1451979595305,12
000022,-82,1451979595338,4
000022,-88,1451979595355,13
000022,-101,1451979595361,25
000022,-94,1451979595374,3
000022,-64,1451979595405,6
000022,-88,1451979595409,11
000022,-92,1451979595412,12
000022,-77,1451979595435,4
000022,-104,1451979595457,13
000022,-93,1451979595482,3
000022,-64,1451979595508,6
000022,-86,1451979595514,11
000022,-95,1451979595539,12
000022,-78,1451979595543,4
000022,-101,1451979595556,13
000022,-97,1451979595579,25
000022,-64,1451979595608,6
000022,-96,1451979595614,3
000022,-84,1451979595617,11
000022,-95,1451979595639,12
000022,-78,1451979595656,4
000022,-96,1451979595685,25
000022,-64,1451979595708,6
000022,-96,1451979595715,3
000022,-85,1451979595718,11
000022,-95,1451979595739,12
000022,-78,1451979595758,4
000022,-97,1451979595807,25
000022,-67,1451979595811,6
000022,-97,1451979595815,3
000022,-84,1451979595827,11
000022,-95,1451979595857,12
000022,-77,1451979595861,4
000022,-96,1451979595889,25
000022,-64,1451979595909,6
000022,-96,1451979595912,3
000022,-85,1451979595934,11
000022,-95,1451979595958,12
000022,-77,1451979595964,4
000022,-98,1451979595998,25
000022,-64,1451979596026,6
000022,-96,1451979596032,3
000022,-78,1451979596059,4
000022,-95,1451979596106,25
000022,-67,1451979596110,6
000022,-97,1451979596125,3
000022,-84,1451979596142,11
000022,-94,1451979596145,12
000022,-78,1451979596160,4
000022,-67,1451979596209,6
000022,-97,1451979596226,3
000022,-84,1451979596243,11
000022,-95,1451979596248,12
000022,-78,1451979596265,4
000022,-96,1451979596314,25
000022,-67,1451979596348,6
000022,-98,1451979596356,3
000022,-85,1451979596360,11
000022,-95,1451979596364,12
000022,-78,1451979596396,4
000022,-95,1451979596439,25
000022,-64,1451979596447,6
000022,-95,1451979596453,3
000022,-93,1451979596473,12
000022,-85,1451979596480,11
000022,-78,1451979596501,4
000022,-98,1451979596532,25
000022,-64,1451979596540,6
000022,-85,1451979596566,11
000022,-79,1451979596599,4
000022,-97,1451979596636,25
000022,-94,1451979596641,3
000022,-64,1451979596645,6
000022,-84,1451979596672,11
000022,-94,1451979596676,12
000022,-78,1451979596697,4
000022,-96,1451979596729,25
000022,-64,1451979596764,6
000022,-84,1451979596797,11
000022,-77,1451979596801,4
000022,-68,1451979596847,6
000022,-78,1451979596890,4
000022,-67,1451979596956,6
000022,-93,1451979597025,12
000022,-77,1451979597030,4
000022,-97,1451979597056,25
000022,-68,1451979597058,6
000022,-96,1451979597061,3
000022,-84,1451979597099,11
000022,-94,1451979597102,12
000022,-78,1451979597115,4
000022,-95,1451979597147,25
000022,-64,1451979597169,6
000022,-94,1451979597199,12
000022,-78,1451979597212,4
000022,-96,1451979597254,25
000022,-95,1451979597276,3
000022,-67,1451979597278,6
000022,-96,1451979597360,25
000022,-95,1451979597383,3
000022,-64,1451979597388,6
000022,-84,1451979597418,11
000022,-92,1451979597423,12
000022,-77,1451979597450,4
000022,-95,1451979597474,25
000022,-64,1451979597479,6
000022,-85,1451979597513,11
000022,-95,1451979597535,12
000022,-78,1451979597567,4
000022,-67,1451979597615,6
000022,-85,1451979597626,11
000022,-92,1451979597656,12
000022,-78,1451979597661,4
000022,-96,1451979597687,3
000022,-96,1451979597691,25
000022,-68,1451979597695,6
000022,-84,1451979597751,11
000022,-93,1451979597760,12
000022,-77,1451979597764,4
000022,-95,1451979597790,3
000022,-68,1451979597821,6
000022,-84,1451979597856,11
000022,-92,1451979597861,12
000022,-77,1451979597865,4
000022,-94,1451979597895,3
000022,-95,1451979597900,25
000022,-64,1451979597920,6
000022,-84,1451979597954,11
000022,-92,1451979597961,12
