objloc,rss,time,beacon
176000,-82,1590521312160,9
176000,-69,1590521312183,20
176000,-94,1590521312201,19
176000,-82,1590521312267,9
176000,-95,1590521312317,19
176000,-83,1590521312375,9
176000,-70,1590521312403,20
176000,-89,1590521312406,19
176000,-84,1590521312477,9
176000,-72,1590521312501,20
176000,-88,1590521312518,19
176000,-85,1590521312586,9
176000,-78,1590521312600,20
176000,-84,1590521312619,19
176000,-84,1590521312703,9
176000,-75,1590521312708,20
176000,-95,1590521312770,5
176000,-88,1590521312798,9
176000,-71,1590521312818,20
176000,-84,1590521312836,19
176000,-90,1590521312856,8
176000,-83,1590521312904,9
176000,-69,1590521312921,20
176000,-96,1590521312954,8
176000,-94,1590521312986,5
176000,-79,1590521313012,9
176000,-70,1590521313035,20
176000,-83,1590521313054,19
176000,-95,1590521313091,5
176000,-86,1590521313121,9
176000,-68,1590521313126,20
176000,-83,1590521313158,19
176000,-82,1590521313224,9
176000,-95,1590521313301,5
176000,-84,1590521313325,9
176000,-69,1590521313329,20
176000,-82,1590521313359,19
176000,-95,1590521313375,8
176000,-94,1590521313421,5
176000,-69,1590521313436,20
176000,-82,1590521313439,9
176000,-82,1590521313461,19
176000,-95,1590521313487,8
176000,-94,1590521313518,5
176000,-84,1590521313537,9
176000,-82,1590521313565,19
176000,-94,1590521313586,8
176000,-94,1590521313622,5
176000,-69,1590521313647,20
176000,-84,1590521313670,9
176000,-83,1590521313674,19
176000,-69,1590521313750,20
176000,-84,1590521313770,9
176000,-83,1590521313789,19
176000,-95,1590521313810,8
176000,-69,1590521313852,20
176000,-84,1590521313870,9
176000,-82,1590521313886,19
176000,-93,1590521313936,5
176000,-68,1590521313957,20
176000,-85,1590521313973,9
176000,-81,1590521313989,19
176000,-94,1590521314044,5
176000,-69,1590521314078,20
176000,-86,1590521314081,9
176000,-82,1590521314098,19
176000,-95,1590521314121,8
176000,-94,1590521314153,5
176000,-70,1590521314174,20
176000,-85,1590521314205,9
176000,-83,1590521314209,19
176000,-94,1590521314226,8
176000,-94,1590521314273,5
176000,-70,1590521314289,20
176000,-87,1590521314295,9
176000,-81,1590521314298,19
176000,-96,1590521314318,8
176000,-96,1590521314370,5
176000,-86,1590521314397,9
176000,-70,1590521314401,20
176000,-83,1590521314404,19
176000,-94,1590521314472,5
176000,-85,1590521314488,9
176000,-71,1590521314490,20
176000,-82,1590521314505,19
176000,-95,1590521314531,8
176000,-95,1590521314573,5
176000,-85,1590521314588,9
176000,-70,1590521314591,20
176000,-82,1590521314612,19
176000,-69,1590521314696,20
176000,-83,1590521314729,19
176000,-96,1590521314743,8
176000,-94,1590521314783,5
176000,-86,1590521314807,9
176000,-69,1590521314810,20
176000,-82,1590521314828,19
176000,-69,1590521314903,20
176000,-82,1590521314927,19
176000,-97,1590521314947,8
176000,-85,1590521314991,9
176000,-82,1590521315029,19
176000,-95,1590521315057,8
176000,-85,1590521315097,9
176000,-69,1590521315135,20
176000,-86,1590521315196,9
176000,-69,1590521315231,20
176000,-82,1590521315263,19
176000,-96,1590521315268,8
176000,-85,1590521315304,9
176000,-69,1590521315328,20
176000,-81,1590521315363,19
176000,-69,1590521315436,20
176000,-82,1590521315464,19
176000,-96,1590521315473,8
176000,-69,1590521315542,20
176000,-83,1590521315562,19
176000,-95,1590521315595,8
176000,-77,1590521315629,9
176000,-86,1590521315636,5
176000,-71,1590521315662,20
176000,-98,1590521315667,1
176000,-100,1590521315696,24
176000,-77,1590521315730,9
176000,-87,1590521315763,5
176000,-67,1590521315773,20
176000,-76,1590521315785,19
176000,-89,1590521315805,8
176000,-77,1590521315833,9
176000,-87,1590521315861,5
176000,-71,1590521315867,20
176000,-76,1590521315896,19
176000,-97,1590521315906,24
176000,-88,1590521315961,5
176000,-71,1590521315996,20
176000,-76,1590521316002,19
176000,-89,1590521316006,8
176000,-100,1590521316010,24
176000,-77,1590521316062,9
176000,-87,1590521316068,5
176000,-71,1590521316099,20
176000,-100,1590521316110,4
176000,-96,1590521316130,24
176000,-77,1590521316162,9
176000,-87,1590521316168,5
176000,-71,1590521316200,20
176000,-89,1590521316209,8
176000,-77,1590521316269,9
176000,-87,1590521316274,5
176000,-90,1590521316329,8
176000,-96,1590521316333,24
176000,-77,1590521316352,9
176000,-87,1590521316380,5
176000,-76,1590521316413,19
176000,-89,1590521316447,8
176000,-96,1590521316452,24
176000,-77,1590521316479,9
176000,-87,1590521316484,5
176000,-100,1590521316515,1
176000,-80,1590521316522,19
176000,-70,1590521316527,20
176000,-89,1590521316550,8
176000,-95,1590521316559,24
176000,-77,1590521316581,9
176000,-86,1590521316586,5
176000,-70,1590521316615,20
176000,-80,1590521316620,19
176000,-89,1590521316647,8
176000,-98,1590521316653,24
176000,-78,1590521316681,9
176000,-87,1590521316719,5
176000,-70,1590521316724,20
176000,-76,1590521316728,19
176000,-90,1590521316749,8
176000,-97,1590521316754,24
176000,-73,1590521316780,9
176000,-87,1590521316814,5
176000,-80,1590521316819,19
176000,-70,1590521316824,20
176000,-95,1590521316854,24
176000,-89,1590521316860,8
176000,-77,1590521316893,9
176000,-87,1590521316914,5
176000,-80,1590521316920,19
176000,-71,1590521316923,20
176000,-90,1590521316954,8
176000,-98,1590521316960,24
176000,-77,1590521316988,9
176000,-86,1590521317019,5
176000,-76,1590521317024,19
176000,-90,1590521317047,8
176000,-78,1590521317097,9
176000,-83,1590521317114,5
176000,-76,1590521317147,19
176000,-71,1590521317152,20
176000,-91,1590521317171,8
176000,-95,1590521317176,24
176000,-79,1590521317199,9
176000,-86,1590521317233,5
176000,-76,1590521317238,19
176000,-72,1590521317242,20
176000,-89,1590521317271,8
176000,-98,1590521317275,24
176000,-80,1590521317302,9
176000,-84,1590521317335,5
176000,-80,1590521317340,19
176000,-72,1590521317345,20
176000,-92,1590521317366,8
176000,-100,1590521317372,24
176000,-78,1590521317408,9
176000,-85,1590521317451,5
176000,-72,1590521317456,20
176000,-91,1590521317474,8
176000,-78,1590521317508,9
176000,-87,1590521317531,5
176000,-81,1590521317544,19
176000,-71,1590521317547,20
176000,-78,1590521317614,9
176000,-76,1590521317633,19
176000,-86,1590521317663,5
176000,-71,1590521317667,20
176000,-91,1590521317682,8
176000,-96,1590521317687,24
176000,-78,1590521317732,9
176000,-81,1590521317750,19
176000,-86,1590521317756,5
176000,-88,1590521317789,8
176000,-97,1590521317794,24
176000,-78,1590521317828,9
176000,-80,1590521317860,19
176000,-86,1590521317867,5
176000,-96,1590521317871,1
176000,-91,1590521317916,8
176000,-77,1590521317940,9
176000,-76,1590521317969,19
176000,-87,1590521317974,5
176000,-69,1590521317978,20
176000,-99,1590521318009,24
176000,-90,1590521318013,8
176000,-78,1590521318035,9
176000,-76,1590521318069,19
176000,-87,1590521318074,5
176000,-70,1590521318101,20
176000,-98,1590521318106,24
176000,-90,1590521318110,8
176000,-78,1590521318133,9
176000,-76,1590521318167,19
176000,-89,1590521318184,5
176000,-70,1590521318189,20
176000,-99,1590521318216,24
176000,-91,1590521318221,8
176000,-78,1590521318241,9
176000,-78,1590521318270,19
176000,-88,1590521318301,5
176000,-91,1590521318336,8
176000,-78,1590521318342,9
176000,-79,1590521318375,19
176000,-88,1590521318404,5
176000,-92,1590521318434,8
176000,-78,1590521318468,9
176000,-80,1590521318473,19
176000,-71,1590521318502,20
176000,-88,1590521318506,5
176000,-92,1590521318531,8
176000,-78,1590521318557,9
176000,-76,1590521318584,19
176000,-71,1590521318620,20
176000,-99,1590521318625,24
176000,-91,1590521318653,8
176000,-77,1590521318662,9
176000,-80,1590521318685,19
176000,-71,1590521318703,20
176000,-87,1590521318707,5
176000,-90,1590521318741,8
176000,-78,1590521318770,9
176000,-80,1590521318802,19
176000,-72,1590521318806,20
176000,-87,1590521318835,5
176000,-97,1590521318844,24
176000,-76,1590521318885,19
176000,-72,1590521318909,20
176000,-87,1590521318939,5
176000,-91,1590521318969,8
176000,-78,1590521318975,9
176000,-80,1590521319007,19
176000,-72,1590521319039,20
176000,-87,1590521319046,5
176000,-98,1590521319050,24
176000,-91,1590521319070,8
176000,-77,1590521319076,9
176000,-80,1590521319103,19
176000,-72,1590521319140,20
176000,-87,1590521319145,5
176000,-91,1590521319172,8
176000,-77,1590521319179,9
176000,-80,1590521319212,19
176000,-87,1590521319237,5
176000,-99,1590521319271,24
176000,-92,1590521319276,8
176000,-77,1590521319303,9
176000,-80,1590521319313,19
176000,-72,1590521319336,20
176000,-88,1590521319370,5
176000,-97,1590521319377,24
176000,-91,1590521319382,8
176000,-73,1590521319405,9
176000,-80,1590521319411,19
176000,-71,1590521319444,20
176000,-88,1590521319449,5
176000,-92,1590521319473,8
176000,-78,1590521319511,9
176000,-81,1590521319518,19
176000,-88,1590521319545,5
176000,-92,1590521319570,8
176000,-77,1590521319606,9
176000,-81,1590521319613,19
176000,-72,1590521319642,20
176000,-87,1590521319671,5
176000,-91,1590521319676,8
176000,-78,1590521319706,9
176000,-80,1590521319737,19
176000,-87,1590521319758,5
176000,-91,1590521319787,8
176000,-78,1590521319826,9
176000,-80,1590521319833,19
176000,-88,1590521319866,5
176000,-92,1590521319884,8
176000,-77,1590521319909,9
176000,-80,1590521319934,19
176000,-89,1590521319970,5
176000,-93,1590521319983,8
176000,-77,1590521320013,9
176000,-80,1590521320032,19
176000,-71,1590521320060,20
176000,-87,1590521320087,5
176000,-90,1590521320105,8
176000,-67,1590521320160,20
176000,-88,1590521320192,5
176000,-91,1590521320197,8
176000,-81,1590521320240,19
176000,-72,1590521320277,20
176000,-87,1590521320305,5
176000,-91,1590521320311,8
176000,-101,1590521320335,24
176000,-77,1590521320337,9
176000,-80,1590521320349,19
176000,-71,1590521320371,20
176000,-87,1590521320386,5
176000,-90,1590521320400,8
176000,-77,1590521320435,9
176000,-80,1590521320455,19
