objloc,rss,time,beacon
378000,-91,1451669314132,8
378000,-79,1451669314151,24
378000,-95,1451669314239,8
378000,-79,1451669314262,24
378000,-99,1451669314288,19
378000,-83,1451669314295,22
378000,-78,1451669314358,24
378000,-96,1451669314389,19
378000,-83,1451669314395,22
378000,-93,1451669314410,20
378000,-77,1451669314462,24
378000,-97,1451669314490,19
378000,-87,1451669314494,22
378000,-95,1451669314509,20
378000,-93,1451669314558,8
378000,-76,1451669314587,24
378000,-83,1451669314592,22
378000,-99,1451669314669,1
378000,-74,1451669314673,24
378000,-75,1451669314691,22
378000,-93,1451669314705,19
378000,-90,1451669314769,8
378000,-77,1451669314788,24
378000,-98,1451669314792,1
378000,-92,1451669314810,19
378000,-75,1451669314814,22
378000,-95,1451669314817,20
378000,-70,1451669314882,24
378000,-73,1451669314910,22
378000,-89,1451669314975,8
378000,-74,1451669315002,24
378000,-92,1451669315009,19
378000,-70,1451669315022,22
378000,-98,1451669315026,20
378000,-90,1451669315075,8
378000,-69,1451669315119,22
378000,-85,1451669315178,8
378000,-76,1451669315203,24
378000,-96,1451669315218,19
378000,-69,1451669315235,22
378000,-96,1451669315284,8
378000,-73,1451669315301,24
378000,-94,1451669315325,19
378000,-76,1451669315341,22
378000,-91,1451669315390,8
378000,-74,1451669315418,24
378000,-73,1451669315435,22
378000,-92,1451669315491,8
378000,-74,1451669315518,24
378000,-90,1451669315539,19
378000,-76,1451669315553,22
378000,-89,1451669315595,8
378000,-77,1451669315618,24
378000,-71,1451669315651,22
378000,-91,1451669315699,8
378000,-75,1451669315717,24
378000,-99,1451669315757,1
378000,-95,1451669315763,20
378000,-91,1451669315804,8
378000,-75,1451669315833,24
378000,-97,1451669315858,1
378000,-73,1451669315862,22
378000,-96,1451669315865,20
378000,-77,1451669315928,24
378000,-73,1451669315967,22
378000,-94,1451669316005,8
378000,-77,1451669316036,24
378000,-93,1451669316069,19
378000,-71,1451669316073,22
378000,-90,1451669316111,8
378000,-76,1451669316137,24
378000,-69,1451669316173,22
378000,-77,1451669316239,24
378000,-93,1451669316271,19
378000,-68,1451669316274,22
378000,-77,1451669316341,24
378000,-99,1451669316369,1
378000,-94,1451669316419,8
378000,-76,1451669316448,24
378000,-82,1451669316473,22
378000,-94,1451669316477,1
378000,-98,1451669316500,19
378000,-93,1451669316528,8
378000,-76,1451669316550,24
378000,-63,1451669316582,22
378000,-97,1451669316585,1
378000,-82,1451669316630,8
378000,-75,1451669316657,24
378000,-66,1451669316683,22
378000,-89,1451669316732,8
378000,-77,1451669316764,24
378000,-65,1451669316788,22
378000,-97,1451669316814,19
378000,-86,1451669316836,8
378000,-78,1451669316874,24
378000,-68,1451669316894,22
378000,-96,1451669316916,20
378000,-88,1451669316940,8
378000,-77,1451669316976,24
378000,-67,1451669317000,22
378000,-96,1451669317004,19
378000,-83,1451669317046,8
378000,-76,1451669317079,24
378000,-96,1451669317102,19
378000,-67,1451669317106,22
378000,-95,1451669317141,20
378000,-82,1451669317169,8
378000,-76,1451669317200,24
378000,-96,1451669317212,19
378000,-81,1451669317259,8
378000,-64,1451669317315,22
378000,-83,1451669317367,8
378000,-77,1451669317426,24
378000,-69,1451669317436,22
378000,-92,1451669317442,19
378000,-82,1451669317472,8
378000,-75,1451669317512,24
378000,-95,1451669317552,19
378000,-83,1451669317587,8
378000,-77,1451669317615,24
378000,-94,1451669317632,19
378000,-64,1451669317638,22
