objloc,rss,time,beacon
154000,-81,1451672719473,9
154000,-95,1451672719504,19
154000,-94,1451672719529,3
154000,-81,1451672719533,20
154000,-89,1451672719541,5
154000,-81,1451672719576,9
154000,-92,1451672719605,19
154000,-78,1451672719631,20
154000,-83,1451672719645,5
154000,-99,1451672719649,11
154000,-77,1451672719686,9
154000,-82,1451672719745,20
154000,-91,1451672719749,5
154000,-95,1451672719765,11
154000,-90,1451672719768,8
154000,-98,1451672719792,22
154000,-79,1451672719796,9
154000,-98,1451672719815,1
154000,-87,1451672719842,19
154000,-96,1451672719849,3
154000,-90,1451672719852,5
154000,-88,1451672719858,20
154000,-94,1451672719877,8
154000,-94,1451672719881,11
154000,-97,1451672719908,22
154000,-77,1451672719913,9
154000,-82,1451672719935,19
154000,-89,1451672719957,3
154000,-88,1451672719960,5
154000,-75,1451672719964,20
154000,-92,1451672719967,8
154000,-96,1451672719988,22
154000,-75,1451672720007,9
154000,-95,1451672720025,1
154000,-83,1451672720043,19
154000,-90,1451672720047,5
154000,-75,1451672720063,20
154000,-91,1451672720066,8
154000,-93,1451672720070,11
154000,-95,1451672720095,22
154000,-81,1451672720127,9
154000,-97,1451672720142,1
154000,-83,1451672720148,19
154000,-88,1451672720150,5
154000,-72,1451672720172,20
154000,-89,1451672720175,8
154000,-98,1451672720198,22
154000,-75,1451672720228,9
154000,-94,1451672720248,1
154000,-94,1451672720251,5
154000,-90,1451672720273,3
154000,-71,1451672720280,20
154000,-92,1451672720283,8
154000,-94,1451672720305,22
154000,-75,1451672720321,9
154000,-95,1451672720338,1
154000,-81,1451672720354,19
154000,-95,1451672720374,3
154000,-96,1451672720416,22
154000,-76,1451672720437,9
154000,-97,1451672720453,1
154000,-81,1451672720473,19
154000,-95,1451672720478,3
154000,-70,1451672720481,20
154000,-94,1451672720503,11
154000,-92,1451672720507,8
154000,-95,1451672720521,22
154000,-73,1451672720539,9
154000,-96,1451672720554,1
154000,-93,1451672720559,5
154000,-85,1451672720580,19
154000,-91,1451672720588,3
154000,-93,1451672720606,11
154000,-88,1451672720610,8
154000,-97,1451672720622,22
154000,-74,1451672720636,9
154000,-87,1451672720687,19
154000,-91,1451672720691,3
154000,-75,1451672720694,20
154000,-93,1451672720697,11
154000,-98,1451672720722,22
154000,-74,1451672720739,9
154000,-90,1451672720776,5
154000,-93,1451672720811,3
154000,-74,1451672720813,20
154000,-92,1451672720816,8
154000,-98,1451672720836,22
154000,-75,1451672720841,9
154000,-96,1451672720875,5
154000,-91,1451672720901,3
154000,-89,1451672720908,19
154000,-76,1451672720911,20
154000,-95,1451672720914,11
154000,-97,1451672720927,8
154000,-75,1451672720951,9
154000,-88,1451672720981,5
154000,-90,1451672721002,3
154000,-89,1451672721010,19
154000,-77,1451672721013,20
154000,-102,1451672721050,22
154000,-70,1451672721054,9
154000,-95,1451672721092,5
154000,-90,1451672721096,3
154000,-90,1451672721119,19
154000,-95,1451672721123,11
154000,-74,1451672721126,20
154000,-78,1451672721151,9
154000,-93,1451672721195,5
154000,-90,1451672721221,19
154000,-96,1451672721225,11
154000,-73,1451672721237,20
154000,-75,1451672721267,9
154000,-94,1451672721296,5
154000,-91,1451672721323,3
154000,-97,1451672721326,11
154000,-76,1451672721344,20
154000,-95,1451672721347,8
154000,-75,1451672721365,9
154000,-92,1451672721398,5
154000,-93,1451672721416,19
154000,-95,1451672721449,11
154000,-84,1451672721453,20
154000,-95,1451672721456,8
154000,-75,1451672721469,9
154000,-95,1451672721500,5
154000,-86,1451672721516,19
154000,-90,1451672721520,3
154000,-78,1451672721536,20
154000,-96,1451672721569,8
154000,-98,1451672721573,22
154000,-75,1451672721598,9
154000,-91,1451672721618,5
154000,-86,1451672721622,19
154000,-92,1451672721625,3
154000,-98,1451672721645,11
154000,-79,1451672721648,20
154000,-75,1451672721685,9
154000,-92,1451672721717,5
154000,-86,1451672721721,19
154000,-95,1451672721739,11
154000,-77,1451672721764,20
154000,-74,1451672721789,9
154000,-93,1451672721819,5
154000,-86,1451672721823,19
154000,-91,1451672721848,3
154000,-97,1451672721857,11
154000,-80,1451672721860,20
154000,-76,1451672721899,9
154000,-92,1451672721918,5
154000,-83,1451672721950,19
154000,-91,1451672721956,3
154000,-97,1451672721963,11
154000,-78,1451672721983,20
154000,-75,1451672722015,9
154000,-83,1451672722033,19
154000,-92,1451672722062,3
154000,-97,1451672722070,11
154000,-76,1451672722083,20
154000,-96,1451672722090,8
154000,-75,1451672722112,9
154000,-83,1451672722133,19
154000,-91,1451672722162,3
154000,-95,1451672722165,11
154000,-81,1451672722179,20
154000,-98,1451672722195,8
154000,-75,1451672722211,9
154000,-95,1451672722233,5
154000,-90,1451672722261,3
154000,-94,1451672722280,11
154000,-78,1451672722283,20
154000,-96,1451672722296,8
154000,-76,1451672722311,9
154000,-91,1451672722357,3
154000,-94,1451672722375,11
154000,-78,1451672722393,20
154000,-98,1451672722396,8
154000,-75,1451672722409,9
154000,-93,1451672722444,5
154000,-80,1451672722494,20
154000,-76,1451672722517,9
154000,-83,1451672722568,19
154000,-93,1451672722573,5
154000,-91,1451672722596,3
154000,-95,1451672722602,11
154000,-80,1451672722608,20
154000,-76,1451672722631,9
154000,-82,1451672722659,19
154000,-93,1451672722687,3
154000,-94,1451672722691,11
154000,-82,1451672722711,20
154000,-97,1451672722732,8
154000,-76,1451672722737,9
154000,-82,1451672722761,19
154000,-91,1451672722799,3
154000,-94,1451672722804,11
154000,-82,1451672722809,20
154000,-95,1451672722830,8
154000,-75,1451672722834,9
154000,-94,1451672722867,5
154000,-82,1451672722872,19
154000,-90,1451672722894,3
154000,-95,1451672722899,11
154000,-82,1451672722931,20
154000,-96,1451672722936,8
154000,-75,1451672722940,9
154000,-96,1451672722967,5
154000,-82,1451672722997,19
154000,-91,1451672723008,3
154000,-97,1451672723014,11
154000,-81,1451672723019,20
154000,-75,1451672723059,9
154000,-94,1451672723083,5
154000,-82,1451672723089,19
154000,-91,1451672723114,3
154000,-96,1451672723120,11
154000,-82,1451672723124,20
154000,-97,1451672723143,8
154000,-75,1451672723163,9
154000,-94,1451672723193,5
154000,-82,1451672723197,19
154000,-91,1451672723209,3
154000,-83,1451672723228,20
154000,-99,1451672723258,8
154000,-75,1451672723263,9
154000,-92,1451672723283,5
154000,-81,1451672723287,19
154000,-90,1451672723325,3
154000,-83,1451672723332,20
154000,-96,1451672723354,8
154000,-75,1451672723358,9
154000,-82,1451672723379,19
154000,-95,1451672723404,5
154000,-95,1451672723409,11
154000,-82,1451672723420,20
154000,-95,1451672723445,8
154000,-75,1451672723448,9
154000,-82,1451672723477,19
154000,-93,1451672723502,5
154000,-90,1451672723510,3
154000,-83,1451672723524,20
154000,-97,1451672723547,8
154000,-75,1451672723551,9
154000,-82,1451672723581,19
154000,-93,1451672723604,5
154000,-96,1451672723629,11
154000,-90,1451672723632,3
154000,-84,1451672723657,20
154000,-97,1451672723659,8
154000,-75,1451672723661,9
154000,-81,1451672723685,19
154000,-94,1451672723706,5
154000,-95,1451672723729,11
154000,-84,1451672723759,20
154000,-98,1451672723765,8
154000,-75,1451672723789,9
154000,-82,1451672723794,19
154000,-93,1451672723811,5
154000,-90,1451672723844,3
154000,-94,1451672723848,11
154000,-96,1451672723874,8
154000,-75,1451672723878,9
154000,-82,1451672723905,19
154000,-95,1451672723910,5
154000,-90,1451672723948,3
154000,-94,1451672723951,11
154000,-84,1451672723955,20
154000,-96,1451672723976,8
154000,-75,1451672723981,9
154000,-81,1451672724005,19
154000,-94,1451672724009,5
154000,-93,1451672724050,11
154000,-84,1451672724072,20
154000,-100,1451672724078,8
154000,-75,1451672724104,9
154000,-81,1451672724109,19
154000,-92,1451672724141,5
