objloc,rss,time,beacon
198000,-92,1451982596590,9
198000,-76,1451982596628,19
198000,-84,1451982596650,20
198000,-88,1451982596700,9
198000,-96,1451982596724,5
198000,-80,1451982596751,19
198000,-79,1451982596755,20
198000,-90,1451982596835,9
198000,-80,1451982596851,19
198000,-97,1451982596925,24
198000,-92,1451982596952,5
198000,-78,1451982596955,19
198000,-93,1451982596959,20
198000,-91,1451982597035,9
198000,-96,1451982597045,5
198000,-70,1451982597062,19
198000,-86,1451982597067,20
198000,-93,1451982597135,9
198000,-75,1451982597155,19
198000,-81,1451982597160,20
198000,-90,1451982597236,9
198000,-100,1451982597242,24
198000,-77,1451982597261,19
198000,-86,1451982597264,20
198000,-93,1451982597290,1
198000,-98,1451982597352,5
198000,-97,1451982597371,1
198000,-86,1451982597375,20
198000,-93,1451982597438,9
198000,-98,1451982597469,24
198000,-97,1451982597472,5
198000,-73,1451982597476,19
198000,-96,1451982597489,1
198000,-77,1451982597494,20
198000,-72,1451982597578,19
198000,-75,1451982597582,20
198000,-97,1451982597603,1
198000,-87,1451982597637,9
198000,-97,1451982597653,8
198000,-99,1451982597672,24
198000,-73,1451982597686,19
198000,-75,1451982597692,20
198000,-96,1451982597705,1
198000,-99,1451982597757,8
198000,-94,1451982597788,5
198000,-79,1451982597796,20
198000,-93,1451982597814,1
198000,-92,1451982597854,9
198000,-97,1451982597860,8
198000,-94,1451982597874,5
198000,-75,1451982597904,19
198000,-77,1451982597907,20
198000,-78,1451982597993,19
198000,-78,1451982598021,20
198000,-91,1451982598029,1
198000,-94,1451982598071,9
198000,-96,1451982598074,8
198000,-74,1451982598106,19
198000,-80,1451982598129,20
198000,-90,1451982598131,1
198000,-89,1451982598161,9
198000,-99,1451982598179,8
198000,-74,1451982598209,19
198000,-78,1451982598241,20
198000,-90,1451982598244,1
198000,-92,1451982598292,9
198000,-96,1451982598296,8
198000,-75,1451982598316,19
198000,-82,1451982598341,20
198000,-92,1451982598345,1
198000,-90,1451982598388,9
198000,-97,1451982598405,8
198000,-73,1451982598428,19
198000,-83,1451982598442,20
198000,-90,1451982598446,1
198000,-91,1451982598480,9
198000,-97,1451982598506,8
198000,-73,1451982598529,19
198000,-82,1451982598555,20
198000,-91,1451982598559,1
198000,-89,1451982598590,9
198000,-97,1451982598607,8
198000,-73,1451982598658,19
198000,-90,1451982598662,1
198000,-82,1451982598665,20
198000,-88,1451982598688,9
198000,-99,1451982598709,8
198000,-73,1451982598750,19
198000,-83,1451982598774,20
198000,-88,1451982598795,9
198000,-73,1451982598862,19
198000,-91,1451982598866,1
198000,-83,1451982598881,20
198000,-103,1451982598922,8
198000,-73,1451982598950,19
198000,-90,1451982598975,1
198000,-83,1451982598980,20
198000,-88,1451982599000,9
198000,-91,1451982599077,1
198000,-82,1451982599107,20
198000,-88,1451982599111,9
198000,-99,1451982599125,8
198000,-92,1451982599174,1
198000,-74,1451982599180,19
198000,-83,1451982599215,20
198000,-89,1451982599228,9
198000,-91,1451982599262,1
198000,-74,1451982599276,19
198000,-82,1451982599300,20
198000,-89,1451982599326,9
198000,-91,1451982599375,1
198000,-73,1451982599393,19
198000,-80,1451982599398,20
198000,-89,1451982599430,9
198000,-99,1451982599443,8
198000,-90,1451982599495,1
198000,-73,1451982599499,19
198000,-80,1451982599504,20
198000,-89,1451982599533,9
198000,-101,1451982599567,24
198000,-91,1451982599596,1
198000,-72,1451982599603,19
198000,-80,1451982599630,20
198000,-89,1451982599663,9
198000,-100,1451982599668,8
198000,-103,1451982599672,24
198000,-90,1451982599697,1
198000,-73,1451982599733,19
198000,-79,1451982599745,20
198000,-88,1451982599766,9
198000,-91,1451982599795,1
198000,-72,1451982599829,19
198000,-79,1451982599839,20
198000,-88,1451982599866,9
198000,-98,1451982599871,8
198000,-90,1451982599890,1
198000,-73,1451982599917,19
198000,-79,1451982599947,20
198000,-88,1451982599982,9
198000,-91,1451982600023,1
198000,-73,1451982600037,19
198000,-76,1451982600060,20
198000,-89,1451982600073,9
198000,-91,1451982600107,1
198000,-73,1451982600128,19
198000,-79,1451982600143,20
198000,-91,1451982600209,1
198000,-73,1451982600267,19
198000,-79,1451982600271,20
198000,-89,1451982600288,9
198000,-91,1451982600321,1
198000,-73,1451982600353,19
198000,-79,1451982600357,20
198000,-91,1451982600382,8
198000,-85,1451982600386,9
198000,-97,1451982600420,1
198000,-79,1451982600447,19
198000,-73,1451982600482,20
198000,-92,1451982600488,8
198000,-85,1451982600495,9
198000,-95,1451982600548,1
198000,-80,1451982600555,19
198000,-74,1451982600583,20
198000,-91,1451982600590,8
198000,-86,1451982600619,9
198000,-95,1451982600647,1
198000,-79,1451982600684,19
198000,-74,1451982600690,20
198000,-91,1451982600714,8
198000,-87,1451982600719,9
198000,-96,1451982600750,1
198000,-79,1451982600781,19
198000,-70,1451982600786,20
198000,-87,1451982600817,9
198000,-91,1451982600822,8
198000,-101,1451982600826,24
198000,-94,1451982600850,1
198000,-79,1451982600882,19
198000,-74,1451982600887,20
198000,-87,1451982600915,9
198000,-90,1451982600920,8
198000,-74,1451982600969,20
198000,-87,1451982601020,9
198000,-92,1451982601025,8
198000,-79,1451982601069,19
198000,-74,1451982601073,20
198000,-98,1451982601164,1
198000,-79,1451982601190,19
198000,-74,1451982601194,20
198000,-95,1451982601254,1
198000,-73,1451982601286,20
198000,-98,1451982601356,1
198000,-80,1451982601398,19
198000,-73,1451982601408,20
198000,-87,1451982601437,9
198000,-79,1451982601477,19
198000,-73,1451982601495,20
198000,-88,1451982601552,9
198000,-90,1451982601555,8
198000,-78,1451982601584,19
198000,-73,1451982601626,20
198000,-87,1451982601651,9
198000,-90,1451982601656,8
198000,-99,1451982601683,1
198000,-74,1451982601702,20
198000,-87,1451982601748,9
198000,-90,1451982601768,8
198000,-73,1451982601802,20
198000,-86,1451982601857,9
198000,-91,1451982601865,8
198000,-95,1451982601892,1
198000,-79,1451982601919,19
198000,-73,1451982601923,20
198000,-89,1451982601986,8
198000,-99,1451982601992,1
198000,-79,1451982602020,19
198000,-73,1451982602025,20
198000,-88,1451982602085,9
198000,-98,1451982602092,1
198000,-78,1451982602118,19
198000,-90,1451982602177,8
198000,-87,1451982602207,9
198000,-97,1451982602216,1
198000,-79,1451982602223,19
198000,-73,1451982602240,20
198000,-91,1451982602277,8
198000,-87,1451982602304,9
198000,-98,1451982602309,1
198000,-78,1451982602341,19
198000,-73,1451982602347,20
198000,-91,1451982602380,8
198000,-87,1451982602403,9
198000,-78,1451982602437,19
198000,-73,1451982602444,20
198000,-90,1451982602491,8
198000,-87,1451982602497,9
198000,-96,1451982602524,1
198000,-73,1451982602558,20
198000,-92,1451982602597,8
198000,-87,1451982602602,9
198000,-97,1451982602626,1
198000,-79,1451982602631,19
198000,-74,1451982602656,20
198000,-90,1451982602721,8
198000,-87,1451982602728,9
198000,-74,1451982602754,20
