objloc,rss,time,beacon
068000,-89,1590520615878,4
068000,-83,1590520615913,11
068000,-95,1590520615919,9
068000,-88,1590520615987,3
068000,-95,1590520615992,19
068000,-97,1590520615996,20
068000,-88,1590520616000,4
068000,-81,1590520616022,5
068000,-76,1590520616028,11
068000,-94,1590520616088,19
068000,-95,1590520616092,20
068000,-89,1590520616095,3
068000,-84,1590520616098,4
068000,-95,1590520616188,20
068000,-87,1590520616195,4
068000,-83,1590520616198,3
068000,-82,1590520616226,11
068000,-81,1590520616252,5
068000,-96,1590520616287,19
068000,-87,1590520616304,4
068000,-85,1590520616308,3
068000,-82,1590520616329,11
068000,-78,1590520616352,5
068000,-93,1590520616412,20
068000,-88,1590520616415,4
068000,-87,1590520616417,3
068000,-92,1590520616439,9
068000,-83,1590520616443,11
068000,-79,1590520616456,5
068000,-96,1590520616501,20
068000,-88,1590520616517,4
068000,-77,1590520616544,5
068000,-88,1590520616615,4
068000,-82,1590520616647,11
068000,-75,1590520616652,5
068000,-95,1590520616739,20
068000,-91,1590520616743,4
068000,-83,1590520616746,3
068000,-82,1590520616768,11
068000,-76,1590520616772,5
068000,-86,1590520616846,9
068000,-96,1590520616869,6
068000,-82,1590520616875,11
068000,-90,1590520616952,9
068000,-73,1590520616970,5
068000,-98,1590520616973,6
068000,-81,1590520616976,11
068000,-87,1590520617029,3
068000,-86,1590520617057,9
068000,-72,1590520617089,5
068000,-83,1590520617092,11
068000,-101,1590520617137,25
068000,-97,1590520617142,19
068000,-89,1590520617154,4
068000,-88,1590520617177,9
068000,-83,1590520617180,11
068000,-88,1590520617250,4
068000,-91,1590520617271,9
068000,-80,1590520617276,11
068000,-75,1590520617291,5
068000,-98,1590520617326,25
068000,-83,1590520617386,11
068000,-75,1590520617404,5
068000,-90,1590520617459,4
068000,-84,1590520617490,9
068000,-81,1590520617495,11
068000,-75,1590520617524,5
068000,-84,1590520617588,9
068000,-84,1590520617604,11
068000,-74,1590520617621,5
068000,-82,1590520617688,9
068000,-82,1590520617707,11
068000,-73,1590520617712,5
068000,-83,1590520617789,9
068000,-82,1590520617810,11
068000,-72,1590520617813,5
068000,-89,1590520617888,4
068000,-82,1590520617908,9
068000,-81,1590520617912,11
068000,-72,1590520617927,5
068000,-90,1590520617990,4
068000,-82,1590520618008,9
068000,-100,1590520618013,6
068000,-83,1590520618017,11
068000,-74,1590520618040,5
068000,-82,1590520618108,9
068000,-82,1590520618125,11
068000,-70,1590520618129,5
068000,-90,1590520618201,4
068000,-81,1590520618227,9
068000,-82,1590520618231,11
068000,-74,1590520618234,5
068000,-81,1590520618317,11
068000,-82,1590520618322,9
068000,-74,1590520618340,5
068000,-97,1590520618407,20
068000,-96,1590520618413,3
068000,-90,1590520618427,4
068000,-83,1590520618435,9
068000,-74,1590520618459,5
068000,-90,1590520618515,4
068000,-82,1590520618543,11
068000,-82,1590520618548,9
068000,-74,1590520618551,5
068000,-91,1590520618625,4
068000,-83,1590520618641,9
068000,-73,1590520618660,5
068000,-97,1590520618704,20
068000,-89,1590520618724,3
068000,-83,1590520618744,11
068000,-88,1590520618750,4
068000,-82,1590520618753,9
068000,-74,1590520618774,5
068000,-96,1590520618807,20
068000,-89,1590520618824,3
068000,-90,1590520618844,4
068000,-83,1590520618849,9
068000,-73,1590520618887,5
068000,-97,1590520618914,20
068000,-89,1590520618946,3
068000,-82,1590520618950,11
068000,-90,1590520618953,4
068000,-83,1590520618957,9
068000,-74,1590520618978,5
068000,-96,1590520619015,20
068000,-88,1590520619054,3
068000,-83,1590520619059,11
068000,-83,1590520619069,9
068000,-90,1590520619073,4
068000,-74,1590520619089,5
068000,-96,1590520619123,20
068000,-88,1590520619145,3
068000,-83,1590520619151,11
068000,-82,1590520619179,9
068000,-90,1590520619184,4
068000,-74,1590520619188,5
068000,-84,1590520619241,11
068000,-82,1590520619262,9
068000,-74,1590520619311,5
068000,-95,1590520619343,20
068000,-83,1590520619347,11
068000,-89,1590520619362,3
068000,-82,1590520619365,9
068000,-89,1590520619378,4
068000,-70,1590520619383,5
068000,-96,1590520619433,20
068000,-82,1590520619458,11
068000,-88,1590520619461,3
068000,-82,1590520619476,9
068000,-89,1590520619480,4
068000,-81,1590520619549,11
068000,-89,1590520619577,3
068000,-82,1590520619583,9
068000,-90,1590520619586,4
068000,-70,1590520619600,5
068000,-96,1590520619646,20
068000,-81,1590520619664,11
068000,-82,1590520619695,9
068000,-90,1590520619699,4
068000,-74,1590520619703,5
068000,-81,1590520619759,11
068000,-88,1590520619765,3
068000,-83,1590520619786,9
068000,-89,1590520619813,4
068000,-74,1590520619817,5
068000,-81,1590520619865,11
068000,-82,1590520619901,9
068000,-90,1590520619906,4
068000,-73,1590520619910,5
068000,-82,1590520619992,9
068000,-74,1590520620020,5
068000,-88,1590520620078,3
068000,-82,1590520620082,11
068000,-83,1590520620097,9
068000,-74,1590520620111,5
068000,-96,1590520620184,20
068000,-88,1590520620187,3
068000,-82,1590520620190,11
068000,-82,1590520620204,9
068000,-74,1590520620228,5
068000,-61,1590520620301,9
068000,-73,1590520620321,5
068000,-88,1590520620379,3
068000,-82,1590520620393,11
068000,-81,1590520620409,9
068000,-73,1590520620431,5
068000,-85,1590520620488,3
068000,-83,1590520620533,9
068000,-73,1590520620566,5
068000,-89,1590520620569,4
068000,-72,1590520620640,5
068000,-78,1590520620697,3
068000,-88,1590520620714,20
068000,-95,1590520620726,19
068000,-90,1590520620745,6
068000,-72,1590520620749,5
068000,-87,1590520620761,4
068000,-93,1590520620788,25
068000,-88,1590520620814,11
068000,-78,1590520620819,3
068000,-88,1590520620826,20
068000,-83,1590520620843,9
068000,-100,1590520620848,19
068000,-90,1590520620851,6
068000,-72,1590520620865,5
068000,-94,1590520620887,25
068000,-87,1590520620910,11
068000,-77,1590520620927,3
068000,-86,1590520620932,20
068000,-83,1590520620946,9
068000,-92,1590520620948,6
068000,-72,1590520620950,5
068000,-87,1590520620965,4
068000,-92,1590520620995,25
068000,-88,1590520621011,11
068000,-77,1590520621029,3
068000,-87,1590520621034,20
068000,-73,1590520621052,5
068000,-85,1590520621081,4
068000,-94,1590520621101,25
068000,-86,1590520621139,11
068000,-78,1590520621147,3
068000,-82,1590520621151,9
068000,-97,1590520621170,19
068000,-91,1590520621180,6
068000,-72,1590520621184,5
068000,-87,1590520621206,4
068000,-92,1590520621215,25
068000,-88,1590520621241,11
068000,-78,1590520621246,3
068000,-89,1590520621254,20
068000,-86,1590520621300,4
068000,-93,1590520621324,25
068000,-89,1590520621329,11
068000,-78,1590520621351,3
068000,-88,1590520621363,20
068000,-97,1590520621384,19
068000,-93,1590520621390,6
068000,-73,1590520621395,5
068000,-88,1590520621421,4
068000,-93,1590520621428,25
068000,-88,1590520621456,11
068000,-77,1590520621461,3
068000,-88,1590520621465,20
068000,-73,1590520621484,5
068000,-89,1590520621525,4
068000,-95,1590520621535,25
068000,-88,1590520621540,11
068000,-78,1590520621566,3
068000,-92,1590520621578,6
068000,-83,1590520621581,9
068000,-73,1590520621583,5
068000,-87,1590520621601,4
068000,-95,1590520621633,25
068000,-88,1590520621650,11
068000,-76,1590520621669,3
068000,-89,1590520621672,20
