objloc,rss,time,beacon
000068,-97,1590517694974,11
000068,-81,1590517694996,12
000068,-100,1590517695024,25
000068,-96,1590517695028,13
000068,-84,1590517695033,4
000068,-71,1590517695054,6
000068,-94,1590517695088,11
000068,-86,1590517695125,4
000068,-71,1590517695158,6
000068,-92,1590517695180,11
000068,-79,1590517695205,12
000068,-90,1590517695221,13
000068,-89,1590517695240,4
000068,-71,1590517695270,6
000068,-93,1590517695288,11
000068,-89,1590517695312,13
000068,-89,1590517695316,12
000068,-89,1590517695344,4
000068,-69,1590517695376,6
000068,-97,1590517695404,11
000068,-84,1590517695422,13
000068,-87,1590517695427,12
000068,-91,1590517695444,4
000068,-69,1590517695472,6
000068,-101,1590517695492,11
000068,-84,1590517695524,13
000068,-92,1590517695552,4
000068,-70,1590517695576,6
000068,-98,1590517695609,11
000068,-92,1590517695676,4
000068,-70,1590517695681,6
000068,-96,1590517695707,11
000068,-84,1590517695725,12
000068,-84,1590517695743,13
000068,-91,1590517695773,4
000068,-68,1590517695790,6
000068,-96,1590517695823,25
000068,-83,1590517695841,12
000068,-88,1590517695846,13
000068,-91,1590517695863,4
000068,-69,1590517695897,6
000068,-96,1590517695925,11
000068,-82,1590517695946,12
000068,-85,1590517695951,13
000068,-95,1590517695980,4
000068,-71,1590517696009,6
000068,-96,1590517696027,25
000068,-83,1590517696044,12
000068,-90,1590517696059,13
000068,-89,1590517696077,4
000068,-71,1590517696096,6
000068,-97,1590517696131,11
000068,-83,1590517696161,12
000068,-84,1590517696165,13
000068,-90,1590517696180,4
000068,-78,1590517696210,6
000068,-91,1590517696241,12
000068,-88,1590517696263,13
000068,-96,1590517696283,4
000068,-78,1590517696301,6
000068,-97,1590517696331,11
000068,-73,1590517696403,6
000068,-95,1590517696445,11
000068,-89,1590517696465,12
000068,-89,1590517696499,13
000068,-96,1590517696504,4
000068,-73,1590517696529,6
000068,-100,1590517696554,11
000068,-86,1590517696581,13
000068,-93,1590517696597,4
000068,-76,1590517696625,6
000068,-83,1590517696652,12
000068,-89,1590517696683,13
000068,-98,1590517696698,4
000068,-78,1590517696741,6
000068,-85,1590517696781,12
000068,-99,1590517696791,11
000068,-87,1590517696798,13
000068,-99,1590517696817,4
000068,-76,1590517696834,6
000068,-84,1590517696868,12
000068,-98,1590517696903,11
000068,-90,1590517696908,13
000068,-78,1590517696950,6
000068,-88,1590517696978,12
000068,-95,1590517696982,11
000068,-90,1590517697001,13
000068,-76,1590517697048,6
000068,-84,1590517697079,12
000068,-90,1590517697105,13
000068,-77,1590517697149,6
000068,-97,1590517697183,11
000068,-84,1590517697222,12
000068,-91,1590517697225,13
000068,-77,1590517697253,6
000068,-101,1590517697289,11
000068,-85,1590517697308,12
000068,-91,1590517697315,13
000068,-76,1590517697356,6
000068,-84,1590517697391,12
000068,-99,1590517697420,11
000068,-91,1590517697424,13
000068,-76,1590517697456,6
000068,-84,1590517697499,12
000068,-90,1590517697522,13
000068,-75,1590517697565,6
000068,-87,1590517697617,12
000068,-90,1590517697639,13
000068,-86,1590517697715,12
000068,-90,1590517697740,13
000068,-75,1590517697788,6
000068,-84,1590517697818,12
000068,-89,1590517697839,13
000068,-76,1590517697873,6
000068,-84,1590517697921,12
000068,-89,1590517697943,13
000068,-74,1590517697979,6
000068,-85,1590517698028,12
000068,-89,1590517698072,13
000068,-74,1590517698087,6
000068,-84,1590517698130,12
000068,-89,1590517698163,13
000068,-75,1590517698187,6
000068,-84,1590517698237,12
000068,-90,1590517698266,13
000068,-75,1590517698294,6
000068,-103,1590517698338,11
000068,-85,1590517698464,12
000068,-90,1590517698468,13
000068,-75,1590517698497,6
000068,-99,1590517698543,11
000068,-84,1590517698561,12
000068,-89,1590517698579,13
000068,-75,1590517698613,6
000068,-84,1590517698651,12
000068,-89,1590517698679,13
000068,-75,1590517698713,6
000068,-84,1590517698761,12
000068,-97,1590517698765,11
000068,-88,1590517698793,13
000068,-75,1590517698818,6
000068,-82,1590517698866,12
000068,-89,1590517698883,13
000068,-84,1590517698972,12
000068,-97,1590517698979,11
000068,-75,1590517699023,6
000068,-99,1590517699091,11
000068,-89,1590517699098,13
000068,-75,1590517699127,6
000068,-98,1590517699180,11
000068,-84,1590517699209,12
000068,-89,1590517699213,13
000068,-76,1590517699238,6
000068,-84,1590517699296,12
000068,-99,1590517699302,11
000068,-89,1590517699306,13
000068,-75,1590517699338,6
000068,-84,1590517699387,12
000068,-90,1590517699407,13
000068,-75,1590517699450,6
000068,-84,1590517699488,12
000068,-97,1590517699511,11
000068,-89,1590517699516,13
000068,-75,1590517699546,6
000068,-84,1590517699612,12
000068,-102,1590517699617,11
000068,-87,1590517699621,13
000068,-75,1590517699650,6
000068,-84,1590517699698,12
000068,-100,1590517699734,11
000068,-89,1590517699738,13
000068,-75,1590517699764,6
000068,-84,1590517699804,12
000068,-97,1590517699826,11
000068,-88,1590517699832,13
000068,-75,1590517699863,6
000068,-84,1590517699929,12
000068,-98,1590517699935,11
000068,-89,1590517699939,13
000068,-71,1590517699970,6
000068,-78,1590517700010,12
000068,-87,1590517700044,4
000068,-94,1590517700049,13
000068,-72,1590517700086,6
000068,-77,1590517700117,12
000068,-86,1590517700145,4
000068,-102,1590517700152,11
000068,-93,1590517700156,13
000068,-71,1590517700187,6
000068,-87,1590517700235,4
000068,-94,1590517700265,13
000068,-71,1590517700307,6
000068,-77,1590517700353,12
000068,-87,1590517700363,4
000068,-94,1590517700400,13
000068,-72,1590517700410,6
000068,-87,1590517700435,4
000068,-77,1590517700438,12
000068,-94,1590517700464,13
000068,-71,1590517700502,6
000068,-86,1590517700539,4
000068,-78,1590517700558,12
000068,-93,1590517700580,13
000068,-71,1590517700607,6
000068,-87,1590517700647,4
000068,-77,1590517700668,12
000068,-94,1590517700698,13
000068,-72,1590517700732,6
000068,-87,1590517700769,4
000068,-78,1590517700775,12
000068,-93,1590517700799,13
000068,-72,1590517700835,6
000068,-77,1590517700869,12
000068,-86,1590517700877,4
000068,-93,1590517700906,13
000068,-71,1590517700940,6
000068,-77,1590517700969,12
000068,-87,1590517700975,4
000068,-93,1590517701002,13
000068,-71,1590517701042,6
000068,-78,1590517701080,12
000068,-86,1590517701084,4
000068,-92,1590517701107,13
000068,-72,1590517701136,6
000068,-77,1590517701174,12
000068,-93,1590517701208,13
000068,-71,1590517701245,6
000068,-77,1590517701282,12
000068,-87,1590517701290,4
000068,-94,1590517701315,13
000068,-72,1590517701345,6
000068,-77,1590517701380,12
000068,-87,1590517701385,4
000068,-93,1590517701420,13
000068,-71,1590517701444,6
000068,-77,1590517701482,12
000068,-94,1590517701529,13
000068,-71,1590517701564,6
000068,-77,1590517701595,12
000068,-86,1590517701602,4
000068,-92,1590517701636,13
000068,-71,1590517701674,6
000068,-77,1590517701706,12
000068,-86,1590517701714,4
000068,-93,1590517701747,13
000068,-72,1590517701774,6
000068,-78,1590517701809,12
000068,-93,1590517701853,13
000068,-71,1590517701892,6
000068,-87,1590517701925,4
000068,-78,1590517701930,12
000068,-94,1590517701963,13
000068,-71,1590517701992,6
000068,-87,1590517702029,4
000068,-77,1590517702035,12
000068,-93,1590517702068,13
000068,-86,1590517702108,4
000068,-77,1590517702145,12
000068,-72,1590517702191,6
000068,-86,1590517702212,4
000068,-77,1590517702244,12
000068,-93,1590517702286,13
000068,-87,1590517702324,4
000068,-77,1590517702346,12
000068,-71,1590517702387,6
000068,-91,1590517702391,13
000068,-87,1590517702429,4
000068,-77,1590517702474,12
000068,-72,1590517702512,6
000068,-93,1590517702519,13
000068,-88,1590517702552,4
000068,-78,1590517702572,12
000068,-72,1590517702599,6
000068,-93,1590517702604,13
000068,-87,1590517702644,4
000068,-78,1590517702669,12
000068,-72,1590517702699,6
000068,-95,1590517702731,13
000068,-88,1590517702766,4
000068,-78,1590517702770,12
000068,-95,1590517702813,13
000068,-87,1590517702867,4
000068,-78,1590517702888,12
000068,-71,1590517702916,6
000068,-93,1590517702952,13
000068,-87,1590517702986,4
000068,-94,1590517703030,13
000068,-89,1590517703071,4
000068,-78,1590517703101,12
000068,-94,1590517703138,13
000068,-88,1590517703207,4
000068,-78,1590517703212,12
000068,-71,1590517703235,6
000068,-93,1590517703272,13
000068,-87,1590517703303,4
000068,-77,1590517703310,12
000068,-71,1590517703338,6
000068,-94,1590517703346,13
000068,-87,1590517703384,4
000068,-71,1590517703413,6
000068,-93,1590517703446,13
000068,-88,1590517703486,4
000068,-78,1590517703522,12
000068,-87,1590517703596,4
000068,-78,1590517703644,12
000068,-71,1590517703656,6
000068,-92,1590517703705,13
000068,-88,1590517703712,4
000068,-71,1590517703737,6
000068,-97,1590517703753,13
000068,-87,1590517703809,4
000068,-77,1590517703858,12
000068,-90,1590517703882,13
000068,-86,1590517703917,4
000068,-73,1590517703945,6
000068,-77,1590517703950,12
000068,-90,1590517703976,13
000068,-84,1590517704026,4
000068,-70,1590517704060,6
000068,-78,1590517704067,12
000068,-84,1590517704136,4
000068,-72,1590517704192,6
000068,-78,1590517704202,12
000068,-89,1590517704206,13
000068,-84,1590517704242,4
000068,-73,1590517704255,6
000068,-77,1590517704257,12
000068,-90,1590517704274,13
000068,-73,1590517704353,6
000068,-73,1590517704358,12
000068,-88,1590517704378,13
000068,-86,1590517704458,4
000068,-69,1590517704462,6
000068,-88,1590517704491,13
000068,-88,1590517704563,4
000068,-93,1590517704586,13
000068,-67,1590517704674,6
000068,-78,1590517704742,12
000068,-89,1590517704756,13
000068,-70,1590517704787,6
000068,-84,1590517704874,4
000068,-75,1590517704878,12
000068,-64,1590517704896,6
000068,-94,1590517704917,13
000068,-83,1590517704977,12
000068,-95,1590517705001,11
000068,-87,1590517705006,13
000068,-83,1590517705083,12
000068,-81,1590517705105,6
000068,-96,1590517705110,11
000068,-90,1590517705134,13
000068,-97,1590517705188,4
000068,-82,1590517705191,12
000068,-76,1590517705224,6
000068,-97,1590517705232,11
000068,-94,1590517705236,13
000068,-87,1590517705294,12
000068,-77,1590517705321,6
000068,-99,1590517705327,11
000068,-90,1590517705330,13
000068,-95,1590517705396,4
000068,-76,1590517705401,6
000068,-82,1590517705434,12
000068,-95,1590517705452,11
000068,-91,1590517705461,13
000068,-77,1590517705515,6
000068,-98,1590517705538,11
000068,-92,1590517705546,13
000068,-93,1590517705609,4
000068,-77,1590517705617,6
000068,-91,1590517705709,4
000068,-78,1590517705741,6
000068,-96,1590517705747,11
000068,-90,1590517705753,13
000068,-91,1590517705825,4
000068,-82,1590517705832,12
000068,-76,1590517705837,6
000068,-93,1590517705861,11
000068,-89,1590517705866,13
000068,-94,1590517705929,4
000068,-82,1590517705935,12
000068,-76,1590517705957,6
000068,-97,1590517705962,11
000068,-88,1590517705966,13
000068,-92,1590517706025,4
000068,-73,1590517706057,6
000068,-99,1590517706065,11
000068,-87,1590517706092,13
000068,-99,1590517706143,4
000068,-93,1590517706148,12
000068,-77,1590517706155,6
000068,-97,1590517706175,11
000068,-95,1590517706183,13
000068,-90,1590517706258,12
000068,-76,1590517706263,6
000068,-88,1590517706287,13
000068,-91,1590517706344,12
000068,-76,1590517706381,6
000068,-97,1590517706385,11
000068,-92,1590517706389,13
000068,-88,1590517706492,12
000068,-75,1590517706503,6
000068,-97,1590517706507,11
000068,-84,1590517706550,12
000068,-75,1590517706582,6
000068,-96,1590517706588,11
000068,-90,1590517706614,13
000068,-96,1590517706662,4
000068,-75,1590517706670,6
000068,-98,1590517706700,11
000068,-91,1590517706705,13
000068,-82,1590517706798,12
000068,-77,1590517706803,6
000068,-98,1590517706807,11
000068,-94,1590517706812,13
000068,-84,1590517706867,12
000068,-76,1590517706901,6
000068,-97,1590517706911,11
000068,-87,1590517706916,13
000068,-82,1590517706979,12
000068,-76,1590517707020,6
000068,-86,1590517707025,13
000068,-83,1590517707085,12
000068,-77,1590517707119,6
000068,-100,1590517707129,11
000068,-86,1590517707133,13
000068,-81,1590517707184,12
000068,-77,1590517707195,6
000068,-83,1590517707212,13
000068,-83,1590517707286,12
000068,-76,1590517707315,6
000068,-99,1590517707317,11
000068,-84,1590517707319,13
000068,-88,1590517707412,12
000068,-102,1590517707416,4
000068,-76,1590517707424,6
000068,-98,1590517707449,11
000068,-84,1590517707455,13
000068,-85,1590517707497,12
000068,-76,1590517707521,6
000068,-83,1590517707598,12
000068,-77,1590517707621,6
000068,-88,1590517707656,13
000068,-76,1590517707714,6
000068,-87,1590517707742,13
000068,-84,1590517707818,12
000068,-76,1590517707859,6
000068,-98,1590517707864,4
000068,-84,1590517707867,13
000068,-98,1590517707870,11
000068,-86,1590517707914,12
000068,-77,1590517707936,6
000068,-83,1590517707940,13
000068,-83,1590517708018,12
000068,-77,1590517708073,6
000068,-85,1590517708083,13
000068,-96,1590517708087,11
000068,-100,1590517708090,25
000068,-85,1590517708147,13
000068,-83,1590517708235,12
000068,-77,1590517708263,6
000068,-98,1590517708273,11
000068,-89,1590517708286,13
000068,-87,1590517708339,12
000068,-77,1590517708360,6
000068,-84,1590517708365,13
000068,-83,1590517708443,12
000068,-77,1590517708484,6
000068,-98,1590517708492,4
000068,-86,1590517708499,13
000068,-77,1590517708547,6
000068,-83,1590517708552,12
000068,-97,1590517708582,11
000068,-84,1590517708587,13
000068,-82,1590517708652,12
000068,-83,1590517708679,13
000068,-77,1590517708760,6
000068,-82,1590517708771,12
000068,-99,1590517708799,11
000068,-83,1590517708805,13
000068,-76,1590517708896,6
000068,-83,1590517708906,12
000068,-84,1590517708908,13
000068,-77,1590517708966,6
000068,-83,1590517708972,12
000068,-85,1590517708997,13
000068,-97,1590517709002,11
000068,-76,1590517709091,6
000068,-83,1590517709096,12
000068,-83,1590517709100,13
000068,-77,1590517709283,6
000068,-86,1590517709297,13
000068,-100,1590517709321,11
000068,-77,1590517709386,6
000068,-79,1590517709389,12
000068,-77,1590517709486,6
000068,-84,1590517709512,12
000068,-83,1590517709515,13
000068,-97,1590517709519,11
000068,-77,1590517709595,6
000068,-83,1590517709607,12
000068,-99,1590517709660,11
000068,-83,1590517709711,12
000068,-77,1590517709799,6
000068,-87,1590517709860,13
000068,-83,1590517709868,12
000068,-97,1590517709871,11
000068,-76,1590517709903,6
000068,-96,1590517709930,11
000068,-71,1590517710007,6
000068,-86,1590517710038,12
000068,-96,1590517710048,4
000068,-70,1590517710115,6
000068,-94,1590517710141,13
000068,-93,1590517710147,4
000068,-67,1590517710224,6
000068,-93,1590517710236,13
000068,-88,1590517710261,12
000068,-70,1590517710332,6
000068,-92,1590517710370,13
000068,-88,1590517710376,12
000068,-67,1590517710439,6
000068,-92,1590517710447,13
000068,-84,1590517710480,12
000068,-67,1590517710549,6
000068,-90,1590517710592,13
000068,-83,1590517710605,12
000068,-92,1590517710609,4
000068,-70,1590517710660,6
000068,-84,1590517710668,12
