objloc,rss,time,beacon
118000,-88,1451672549068,3
118000,-79,1451672549093,9
118000,-76,1451672549097,5
118000,-86,1451672549138,19
118000,-87,1451672549175,3
118000,-78,1451672549203,9
118000,-74,1451672549207,5
118000,-83,1451672549210,20
118000,-86,1451672549241,19
118000,-83,1451672549283,3
118000,-78,1451672549303,9
118000,-81,1451672549307,20
118000,-88,1451672549343,19
118000,-88,1451672549389,3
118000,-75,1451672549421,5
118000,-83,1451672549426,20
118000,-88,1451672549493,3
118000,-76,1451672549530,5
118000,-75,1451672549533,9
118000,-84,1451672549537,20
118000,-84,1451672549559,19
118000,-96,1451672549586,4
118000,-89,1451672549610,3
118000,-74,1451672549614,9
118000,-74,1451672549617,5
118000,-88,1451672549636,20
118000,-99,1451672549676,4
118000,-89,1451672549708,3
118000,-74,1451672549722,5
118000,-70,1451672549726,9
118000,-87,1451672549729,20
118000,-86,1451672549779,19
118000,-87,1451672549821,3
118000,-77,1451672549826,5
118000,-73,1451672549829,9
118000,-83,1451672549833,20
118000,-87,1451672549876,19
118000,-76,1451672549914,5
118000,-89,1451672549937,3
118000,-74,1451672549943,9
118000,-85,1451672549946,20
118000,-77,1451672550023,5
118000,-77,1451672550037,9
118000,-80,1451672550040,20
118000,-94,1451672550069,11
118000,-91,1451672550087,19
118000,-83,1451672550143,20
118000,-91,1451672550186,19
118000,-76,1451672550253,5
118000,-87,1451672550257,9
118000,-93,1451672550261,20
118000,-80,1451672550264,3
118000,-93,1451672550277,11
118000,-93,1451672550301,19
118000,-79,1451672550334,5
118000,-92,1451672550351,20
118000,-81,1451672550355,9
118000,-82,1451672550358,3
118000,-92,1451672550396,19
118000,-77,1451672550450,5
118000,-93,1451672550454,20
118000,-80,1451672550473,9
118000,-82,1451672550477,3
118000,-93,1451672550500,11
118000,-93,1451672550503,19
118000,-78,1451672550570,5
118000,-91,1451672550575,20
118000,-91,1451672550579,9
118000,-81,1451672550582,3
118000,-92,1451672550601,11
118000,-93,1451672550617,19
118000,-92,1451672550673,9
118000,-80,1451672550676,3
118000,-92,1451672550700,11
118000,-90,1451672550716,19
118000,-87,1451672550770,20
118000,-80,1451672550780,5
118000,-84,1451672550783,9
118000,-79,1451672550789,3
118000,-93,1451672550808,11
118000,-95,1451672550825,19
118000,-93,1451672550883,20
118000,-78,1451672550887,5
118000,-84,1451672550891,9
118000,-80,1451672550894,3
118000,-91,1451672550911,11
118000,-90,1451672550984,20
118000,-76,1451672550987,5
118000,-82,1451672550991,3
118000,-91,1451672551011,11
118000,-96,1451672551032,19
118000,-91,1451672551083,20
118000,-94,1451672551087,9
118000,-76,1451672551100,5
