objloc,rss,time,beacon
056000,-81,1590519621294,5
056000,-90,1590519621307,11
056000,-86,1590519621350,4
056000,-89,1590519621377,25
056000,-84,1590519621383,3
056000,-82,1590519621405,5
056000,-88,1590519621426,11
056000,-82,1590519621469,4
056000,-89,1590519621473,25
056000,-76,1590519621476,3
056000,-80,1590519621505,5
056000,-82,1590519621527,11
056000,-82,1590519621554,4
056000,-87,1590519621577,25
056000,-81,1590519621605,5
056000,-84,1590519621627,11
056000,-96,1590519621647,9
056000,-82,1590519621677,4
056000,-83,1590519621714,5
056000,-76,1590519621743,11
056000,-94,1590519621762,9
056000,-82,1590519621772,4
056000,-91,1590519621805,25
056000,-83,1590519621809,3
056000,-78,1590519621831,5
056000,-81,1590519621835,11
056000,-93,1590519621865,9
056000,-83,1590519621869,4
056000,-90,1590519621896,25
056000,-77,1590519621899,3
056000,-79,1590519621924,5
056000,-83,1590519621928,11
056000,-90,1590519621988,25
056000,-82,1590519622011,3
056000,-82,1590519622030,11
056000,-78,1590519622034,5
056000,-98,1590519622098,9
056000,-83,1590519622104,4
056000,-86,1590519622107,25
056000,-81,1590519622128,3
056000,-81,1590519622145,11
056000,-77,1590519622148,5
056000,-83,1590519622180,4
056000,-88,1590519622197,25
056000,-84,1590519622212,3
056000,-80,1590519622239,11
056000,-77,1590519622262,5
056000,-82,1590519622289,4
056000,-92,1590519622314,25
056000,-85,1590519622317,3
056000,-82,1590519622345,11
056000,-80,1590519622349,5
056000,-82,1590519622396,4
056000,-90,1590519622412,25
056000,-81,1590519622450,11
056000,-80,1590519622453,5
056000,-97,1590519622489,9
056000,-81,1590519622513,4
056000,-90,1590519622516,25
056000,-86,1590519622556,11
056000,-79,1590519622581,5
056000,-93,1590519622601,9
056000,-94,1590519622605,25
056000,-82,1590519622632,4
056000,-85,1590519622637,3
056000,-97,1590519622651,20
056000,-91,1590519622690,9
056000,-88,1590519622715,25
056000,-83,1590519622750,3
056000,-96,1590519622757,20
056000,-82,1590519622779,11
056000,-79,1590519622782,5
056000,-97,1590519622801,9
056000,-88,1590519622816,25
056000,-85,1590519622838,4
056000,-86,1590519622841,3
056000,-76,1590519622874,5
056000,-94,1590519622919,9
056000,-83,1590519622951,3
056000,-83,1590519623052,3
056000,-95,1590519623087,20
056000,-81,1590519623095,11
056000,-81,1590519623097,5
056000,-94,1590519623120,9
056000,-79,1590519623158,3
056000,-93,1590519623182,20
056000,-83,1590519623186,5
056000,-96,1590519623227,9
056000,-94,1590519623331,9
056000,-84,1590519623362,3
056000,-98,1590519623386,20
056000,-83,1590519623409,5
056000,-94,1590519623438,9
056000,-90,1590519623451,25
056000,-87,1590519623467,3
056000,-96,1590519623485,20
056000,-83,1590519623502,11
056000,-80,1590519623534,5
056000,-97,1590519623538,9
056000,-85,1590519623557,4
056000,-88,1590519623585,25
056000,-84,1590519623589,3
056000,-94,1590519623595,20
056000,-88,1590519623612,11
056000,-81,1590519623616,5
056000,-84,1590519623663,4
056000,-86,1590519623667,25
056000,-88,1590519623688,3
056000,-89,1590519623718,11
056000,-80,1590519623722,5
056000,-85,1590519623770,4
056000,-98,1590519623801,3
056000,-85,1590519623804,11
056000,-80,1590519623819,5
056000,-93,1590519623895,20
056000,-83,1590519623920,11
056000,-80,1590519623926,5
056000,-93,1590519623993,3
056000,-82,1590519624018,11
056000,-81,1590519624035,5
056000,-84,1590519624091,4
056000,-89,1590519624095,25
056000,-92,1590519624118,3
056000,-93,1590519624123,20
056000,-80,1590519624127,11
056000,-87,1590519624193,25
056000,-89,1590519624223,3
056000,-82,1590519624227,11
056000,-81,1590519624241,5
056000,-89,1590519624303,3
056000,-83,1590519624324,11
056000,-95,1590519624330,20
056000,-81,1590519624357,5
056000,-88,1590519624422,25
056000,-82,1590519624429,4
056000,-92,1590519624433,3
056000,-95,1590519624437,20
056000,-80,1590519624459,5
056000,-83,1590519624506,4
056000,-82,1590519624541,11
056000,-90,1590519624545,3
056000,-80,1590519624586,5
056000,-83,1590519624629,11
056000,-96,1590519624634,20
056000,-82,1590519624668,5
056000,-83,1590519624719,11
056000,-83,1590519624724,4
056000,-97,1590519624751,3
056000,-81,1590519624780,5
056000,-84,1590519624822,11
056000,-93,1590519624833,20
056000,-83,1590519624858,4
056000,-90,1590519624863,3
056000,-80,1590519624891,5
056000,-88,1590519624926,25
056000,-83,1590519624932,11
056000,-95,1590519624960,20
056000,-81,1590519624990,5
056000,-88,1590519625025,25
056000,-83,1590519625061,11
056000,-83,1590519625070,4
056000,-92,1590519625077,3
056000,-82,1590519625104,5
056000,-99,1590519625144,9
056000,-88,1590519625152,25
056000,-96,1590519625155,20
056000,-83,1590519625159,11
056000,-79,1590519625176,4
056000,-84,1590519625209,5
056000,-96,1590519625241,9
056000,-89,1590519625249,25
056000,-98,1590519625277,20
056000,-84,1590519625282,4
056000,-83,1590519625286,11
056000,-81,1590519625309,5
056000,-96,1590519625345,9
056000,-88,1590519625357,25
056000,-82,1590519625379,4
056000,-95,1590519625384,20
056000,-82,1590519625388,11
056000,-82,1590519625416,5
056000,-89,1590519625449,25
056000,-84,1590519625480,4
056000,-95,1590519625484,3
056000,-81,1590519625514,5
056000,-97,1590519625545,9
056000,-90,1590519625578,25
056000,-95,1590519625584,20
056000,-79,1590519625614,5
056000,-92,1590519625643,19
056000,-86,1590519625652,9
056000,-90,1590519625676,25
056000,-92,1590519625682,4
056000,-79,1590519625687,11
056000,-85,1590519625691,20
056000,-82,1590519625710,3
056000,-78,1590519625746,5
056000,-91,1590519625752,19
056000,-84,1590519625756,9
056000,-91,1590519625783,25
056000,-87,1590519625788,20
056000,-80,1590519625792,11
056000,-79,1590519625798,3
056000,-76,1590519625848,5
056000,-93,1590519625854,19
056000,-83,1590519625882,9
056000,-91,1590519625889,25
056000,-87,1590519625893,20
056000,-79,1590519625897,11
056000,-94,1590519625902,4
056000,-81,1590519625916,3
056000,-78,1590519625938,5
056000,-91,1590519625955,19
056000,-84,1590519625971,9
056000,-91,1590519625996,4
056000,-79,1590519625998,11
056000,-82,1590519626000,3
056000,-79,1590519626033,5
056000,-91,1590519626053,19
056000,-84,1590519626077,9
056000,-89,1590519626081,25
056000,-87,1590519626105,20
056000,-81,1590519626111,3
056000,-79,1590519626136,5
056000,-92,1590519626164,19
056000,-90,1590519626198,25
056000,-84,1590519626205,9
056000,-95,1590519626209,4
056000,-87,1590519626212,20
056000,-81,1590519626219,11
056000,-80,1590519626238,3
056000,-76,1590519626262,5
056000,-93,1590519626267,19
056000,-91,1590519626295,25
056000,-84,1590519626300,9
056000,-96,1590519626304,4
056000,-86,1590519626328,20
056000,-80,1590519626332,3
056000,-79,1590519626352,5
056000,-91,1590519626382,19
056000,-91,1590519626388,25
056000,-84,1590519626393,9
056000,-95,1590519626414,4
056000,-88,1590519626420,20
056000,-76,1590519626423,11
056000,-80,1590519626427,3
056000,-93,1590519626457,19
056000,-78,1590519626462,5
056000,-90,1590519626497,25
056000,-84,1590519626502,9
056000,-95,1590519626528,4
056000,-79,1590519626534,11
056000,-87,1590519626538,20
056000,-79,1590519626541,3
056000,-92,1590519626568,19
056000,-93,1590519626597,25
056000,-85,1590519626603,9
056000,-96,1590519626630,4
056000,-78,1590519626635,11
056000,-87,1590519626639,20
056000,-80,1590519626644,3
056000,-92,1590519626680,19
056000,-87,1590519626720,20
056000,-76,1590519626746,3
056000,-92,1590519626775,19
056000,-79,1590519626802,5
056000,-91,1590519626808,25
056000,-84,1590519626813,9
056000,-96,1590519626830,4
056000,-85,1590519626835,20
056000,-76,1590519626864,3
056000,-93,1590519626899,19
056000,-77,1590519626940,5
056000,-91,1590519626944,25
056000,-84,1590519626948,9
056000,-78,1590519626953,11
056000,-86,1590519626957,20
056000,-76,1590519626972,3
056000,-91,1590519627000,19
056000,-78,1590519627008,5
056000,-90,1590519627031,25
056000,-86,1590519627036,9
056000,-93,1590519627040,4
056000,-77,1590519627044,11
056000,-87,1590519627064,20
056000,-76,1590519627069,3
056000,-91,1590519627098,19
056000,-78,1590519627135,5
056000,-91,1590519627141,25
056000,-85,1590519627145,9
056000,-93,1590519627149,4
056000,-77,1590519627159,11
056000,-84,1590519627163,20
056000,-79,1590519627178,3
056000,-92,1590519627198,19
056000,-79,1590519627232,5
056000,-90,1590519627240,25
056000,-92,1590519627244,4
056000,-87,1590519627248,9
056000,-78,1590519627254,11
056000,-88,1590519627270,20
056000,-76,1590519627274,3
056000,-93,1590519627304,19
056000,-78,1590519627332,5
056000,-90,1590519627338,25
056000,-85,1590519627347,9
056000,-78,1590519627374,11
056000,-87,1590519627378,20
056000,-80,1590519627382,3
056000,-92,1590519627402,19
056000,-78,1590519627439,5
056000,-85,1590519627443,9
056000,-79,1590519627467,11
056000,-94,1590519627506,19
056000,-78,1590519627536,5
056000,-90,1590519627544,25
056000,-84,1590519627548,9
056000,-92,1590519627570,4
056000,-79,1590519627575,11
056000,-80,1590519627579,3
056000,-94,1590519627605,19
056000,-78,1590519627636,5
056000,-90,1590519627641,25
056000,-84,1590519627645,9
056000,-94,1590519627668,4
056000,-81,1590519627701,3
056000,-87,1590519627708,20
056000,-92,1590519627739,19
056000,-79,1590519627744,5
056000,-92,1590519627748,25
056000,-82,1590519627752,9
056000,-94,1590519627768,4
056000,-76,1590519627799,3
056000,-76,1590519627804,11
056000,-86,1590519627813,20
056000,-92,1590519627829,19
056000,-78,1590519627850,5
056000,-89,1590519627855,25
056000,-83,1590519627860,9
056000,-78,1590519627884,11
056000,-80,1590519627889,3
056000,-87,1590519627893,20
056000,-92,1590519627923,19
056000,-77,1590519627952,5
056000,-92,1590519627958,25
056000,-84,1590519627966,9
056000,-92,1590519628027,19
056000,-76,1590519628051,5
056000,-92,1590519628055,25
056000,-80,1590519628097,3
056000,-80,1590519628101,11
056000,-87,1590519628120,20
056000,-92,1590519628151,19
056000,-78,1590519628156,5
056000,-84,1590519628187,9
056000,-98,1590519628194,4
056000,-79,1590519628225,3
056000,-86,1590519628229,20
056000,-80,1590519628296,3
056000,-79,1590519628321,11
056000,-92,1590519628372,19
056000,-73,1590519628382,5
056000,-84,1590519628393,9
056000,-93,1590519628417,4
056000,-76,1590519628423,3
056000,-76,1590519628427,11
056000,-86,1590519628431,20
056000,-93,1590519628460,19
056000,-78,1590519628487,5
056000,-91,1590519628492,25
056000,-84,1590519628496,9
056000,-76,1590519628519,3
056000,-80,1590519628525,11
056000,-93,1590519628560,19
056000,-78,1590519628586,5
056000,-85,1590519628594,9
056000,-94,1590519628626,4
056000,-76,1590519628631,3
056000,-87,1590519628635,20
056000,-78,1590519628640,11
056000,-91,1590519628670,19
056000,-78,1590519628681,5
056000,-91,1590519628686,25
056000,-84,1590519628699,9
056000,-98,1590519628716,4
056000,-87,1590519628731,20
056000,-76,1590519628735,11
056000,-89,1590519628763,19
056000,-78,1590519628782,5
056000,-92,1590519628785,25
056000,-84,1590519628803,9
056000,-91,1590519628819,4
056000,-80,1590519628823,3
056000,-81,1590519628836,11
056000,-93,1590519628879,19
056000,-78,1590519628905,5
056000,-91,1590519628911,25
056000,-84,1590519628915,9
056000,-95,1590519628937,4
056000,-80,1590519628942,3
056000,-86,1590519628949,20
056000,-92,1590519628982,19
056000,-78,1590519628986,5
056000,-92,1590519629014,25
056000,-85,1590519629018,9
056000,-91,1590519629033,4
056000,-90,1590519629073,19
056000,-78,1590519629103,5
056000,-90,1590519629105,25
056000,-84,1590519629114,9
056000,-90,1590519629134,4
056000,-80,1590519629136,3
056000,-86,1590519629150,20
056000,-76,1590519629153,11
056000,-94,1590519629183,19
056000,-78,1590519629202,5
056000,-92,1590519629204,25
056000,-84,1590519629217,9
056000,-91,1590519629233,4
056000,-93,1590519629309,19
056000,-77,1590519629312,5
056000,-84,1590519629332,9
056000,-92,1590519629338,4
056000,-87,1590519629357,20
056000,-76,1590519629363,3
056000,-92,1590519629404,19
056000,-77,1590519629409,5
056000,-92,1590519629418,25
056000,-84,1590519629434,9
056000,-91,1590519629440,4
056000,-76,1590519629459,3
056000,-78,1590519629486,11
056000,-92,1590519629509,19
056000,-78,1590519629512,5
056000,-91,1590519629526,25
056000,-84,1590519629554,9
056000,-92,1590519629557,4
056000,-85,1590519629574,20
056000,-64,1590519629649,9
056000,-70,1590519629685,4
056000,-77,1590519629697,11
056000,-82,1590519629708,20
