objloc,rss,time,beacon
386000,-83,155901480,8
386000,-91,155901506,1
386000,-99,155901529,20
386000,-97,155901532,19
386000,-64,155901537,22
386000,-83,155901585,8
386000,-64,155901632,22
386000,-84,155901655,24
386000,-76,155901695,8
386000,-97,155901719,1
386000,-85,155901756,19
386000,-95,155901760,20
386000,-67,155901763,22
386000,-84,155901766,24
386000,-80,155901799,8
386000,-82,155901831,19
386000,-66,155901851,22
386000,-82,155901867,24
386000,-85,155901918,8
386000,-93,155901924,1
386000,-83,155901962,19
386000,-94,155901965,20
386000,-61,155901967,22
386000,-87,155901983,24
386000,-87,155902009,8
386000,-82,155902041,19
386000,-92,155902067,20
386000,-64,155902070,22
386000,-91,155902073,24
386000,-90,155902118,8
386000,-96,155902133,1
386000,-83,155902151,19
386000,-95,155902183,20
386000,-66,155902186,22
386000,-98,155902190,24
386000,-92,155902225,8
386000,-93,155902249,1
386000,-94,155902268,20
386000,-85,155902272,24
386000,-64,155902297,22
386000,-86,155902363,19
386000,-67,155902383,22
386000,-83,155902386,24
386000,-92,155902434,8
386000,-95,155902463,1
386000,-89,155902467,19
386000,-94,155902483,20
386000,-67,155902487,22
386000,-83,155902490,24
386000,-83,155902536,8
386000,-83,155902582,19
386000,-97,155902591,20
386000,-61,155902594,22
386000,-83,155902612,24
386000,-81,155902638,8
386000,-94,155902663,1
386000,-86,155902683,19
386000,-69,155902712,22
386000,-77,155902716,24
386000,-88,155902742,8
386000,-86,155902773,19
386000,-64,155902796,22
386000,-80,155902800,24
386000,-88,155902843,8
386000,-99,155902863,1
386000,-88,155902883,19
386000,-88,155902914,24
386000,-82,155902952,8
386000,-84,155902980,19
386000,-64,155902999,22
386000,-96,155903004,20
386000,-84,155903029,24
386000,-84,155903058,8
386000,-95,155903079,1
386000,-83,155903101,19
386000,-64,155903104,22
386000,-94,155903128,20
386000,-73,155903132,24
386000,-83,155903162,8
386000,-79,155903198,19
386000,-64,155903214,22
386000,-94,155903222,20
386000,-77,155903225,24
386000,-83,155903268,8
386000,-99,155903295,1
386000,-84,155903314,19
386000,-68,155903318,22
386000,-77,155903344,24
386000,-85,155903364,8
386000,-82,155903403,19
386000,-67,155903427,22
386000,-76,155903447,24
386000,-85,155903481,8
386000,-76,155903536,24
386000,-87,155903575,8
386000,-83,155903611,19
386000,-66,155903628,22
386000,-64,155903682,8
386000,-82,155903715,19
386000,-65,155903744,22
386000,-76,155903762,24
386000,-79,155903794,8
386000,-82,155903817,19
386000,-66,155903843,22
386000,-95,155903921,1
386000,-82,155903925,19
386000,-65,155903942,22
386000,-76,155903961,24
386000,-64,155904032,19
386000,-66,155904035,22
386000,-73,155904064,24
386000,-85,155904104,8
386000,-66,155904137,22
386000,-82,155904141,19
386000,-87,155904213,8
386000,-93,155904242,1
386000,-66,155904246,22
386000,-95,155904272,20
386000,-73,155904276,24
386000,-86,155904316,8
386000,-95,155904348,1
386000,-64,155904352,22
386000,-85,155904374,19
386000,-73,155904379,24
386000,-84,155904417,8
386000,-67,155904449,22
386000,-96,155904455,1
386000,-87,155904477,19
386000,-73,155904481,24
386000,-85,155904574,19
386000,-64,155904577,22
386000,-74,155904598,24
386000,-84,155904629,8
386000,-87,155904666,19
386000,-68,155904696,22
386000,-74,155904700,24
386000,-84,155904729,8
386000,-86,155904772,19
386000,-69,155904799,22
386000,-75,155904806,24
386000,-84,155904836,8
386000,-84,155904868,19
386000,-68,155904897,22
386000,-74,155904926,24
386000,-84,155904960,8
386000,-86,155904993,19
386000,-68,155904997,22
386000,-74,155905028,24
386000,-86,155905072,8
386000,-85,155905082,19
386000,-68,155905107,22
386000,-74,155905126,24
386000,-87,155905154,8
386000,-84,155905172,19
386000,-68,155905200,22
386000,-70,155905227,24
386000,-88,155905257,8
386000,-86,155905285,19
386000,-69,155905311,22
386000,-73,155905347,24
386000,-87,155905373,8
386000,-84,155905396,19
386000,-96,155905399,1
386000,-97,155905403,20
386000,-68,155905424,22
386000,-74,155905445,24
386000,-87,155905475,8
386000,-84,155905508,19
386000,-96,155905513,1
386000,-95,155905517,20
386000,-68,155905542,22
386000,-73,155905546,24
386000,-87,155905575,8
386000,-84,155905608,19
386000,-96,155905613,1
386000,-68,155905644,22
386000,-74,155905648,24
386000,-82,155905676,8
386000,-94,155905711,1
386000,-97,155905742,20
386000,-64,155905746,22
386000,-74,155905750,24
386000,-86,155905776,8
386000,-99,155905811,1
386000,-84,155905815,19
386000,-67,155905848,22
386000,-73,155905856,24
386000,-87,155905876,8
386000,-98,155905908,1
386000,-84,155905913,19
386000,-96,155905942,20
386000,-64,155905952,22
386000,-74,155905956,24
386000,-86,155905980,8
386000,-96,155906013,1
386000,-83,155906019,19
386000,-95,155906042,20
386000,-67,155906047,22
386000,-74,155906074,24
386000,-85,155906106,8
386000,-96,155906140,1
386000,-83,155906145,19
386000,-100,155906149,20
386000,-64,155906174,22
386000,-70,155906177,24
386000,-86,155906206,8
386000,-98,155906229,1
386000,-84,155906235,19
386000,-64,155906262,22
386000,-70,155906290,24
386000,-85,155906295,8
386000,-83,155906335,19
386000,-67,155906358,22
386000,-74,155906389,24
386000,-84,155906426,8
386000,-99,155906431,1
386000,-83,155906457,19
386000,-64,155906491,22
386000,-73,155906495,24
386000,-85,155906527,8
386000,-83,155906557,19
386000,-64,155906592,22
386000,-74,155906597,24
386000,-85,155906623,8
386000,-58,155906674,22
386000,-81,155906711,24
386000,-82,155906716,8
386000,-96,155906758,19
386000,-62,155906791,22
386000,-82,155906803,24
386000,-82,155906823,8
386000,-63,155906897,24
386000,-81,155906925,8
386000,-61,155906977,22
386000,-81,155907007,24
386000,-82,155907050,8
386000,-95,155907088,19
386000,-58,155907095,22
386000,-80,155907122,24
386000,-80,155907158,8
386000,-61,155907191,22
386000,-81,155907222,24
386000,-81,155907254,8
386000,-58,155907294,22
386000,-81,155907322,24
386000,-81,155907359,8
386000,-58,155907399,22
386000,-81,155907428,24
386000,-82,155907455,8
386000,-93,155907492,19
386000,-58,155907520,22
386000,-81,155907554,24
386000,-82,155907588,8
386000,-61,155907622,22
386000,-81,155907654,24
386000,-82,155907686,8
386000,-58,155907718,22
386000,-82,155907742,24
386000,-82,155907763,8
386000,-82,155907845,24
386000,-82,155907873,8
386000,-61,155907920,22
386000,-83,155907966,24
386000,-83,155907989,8
386000,-82,155908051,24
386000,-81,155908090,8
386000,-60,155908127,22
386000,-82,155908169,24
386000,-81,155908202,8
386000,-60,155908235,22
386000,-82,155908270,24
386000,-81,155908302,8
386000,-97,155908336,19
386000,-61,155908340,22
386000,-81,155908371,24
386000,-83,155908403,8
386000,-94,155908441,19
386000,-61,155908444,22
386000,-82,155908481,24
386000,-81,155908498,8
386000,-92,155908537,19
386000,-93,155908564,1
386000,-58,155908567,22
386000,-83,155908587,24
386000,-81,155908611,8
386000,-58,155908655,22
386000,-81,155908693,24
386000,-80,155908710,8
386000,-94,155908741,19
386000,-81,155908795,24
386000,-81,155908823,8
386000,-94,155908851,19
386000,-61,155908874,22
386000,-93,155908883,1
386000,-82,155908903,24
386000,-81,155908933,8
386000,-58,155908965,22
386000,-94,155908976,1
386000,-82,155909011,24
386000,-81,155909037,8
386000,-58,155909073,22
386000,-81,155909140,8
386000,-58,155909192,22
386000,-82,155909210,24
386000,-82,155909228,8
386000,-96,155909260,19
386000,-94,155909275,1
386000,-80,155909314,24
386000,-82,155909327,8
386000,-62,155909386,22
386000,-77,155909424,24
386000,-82,155909446,8
386000,-94,155909469,19
386000,-58,155909502,22
386000,-78,155909533,24
386000,-96,155909576,19
386000,-58,155909601,22
386000,-77,155909632,24
386000,-80,155909664,8
386000,-95,155909698,1
386000,-58,155909732,22
386000,-75,155909746,24
386000,-83,155909776,8
386000,-58,155909817,22
386000,-73,155909851,24
386000,-82,155909884,8
386000,-58,155909920,22
386000,-74,155909955,24
386000,-82,155909959,8
386000,-94,155910015,20
386000,-58,155910019,22
386000,-77,155910055,24
386000,-82,155910080,8
386000,-57,155910146,22
