objloc,rss,time,beacon
270000,-90,160238886,24
270000,-79,160238911,20
270000,-90,160238963,9
270000,-86,160238968,19
270000,-78,160238972,1
270000,-90,160239001,8
270000,-91,160239009,24
270000,-80,160239029,20
270000,-97,160239035,5
270000,-91,160239069,19
270000,-89,160239071,9
270000,-80,160239102,1
270000,-94,160239104,8
270000,-90,160239111,24
270000,-80,160239133,20
270000,-96,160239137,5
270000,-96,160239167,22
270000,-87,160239175,9
270000,-79,160239200,1
270000,-94,160239203,8
270000,-88,160239218,24
270000,-83,160239241,20
270000,-87,160239276,19
270000,-86,160239278,9
270000,-88,160239312,24
270000,-76,160239335,20
270000,-81,160239379,19
270000,-92,160239393,9
270000,-81,160239395,1
270000,-89,160239411,24
270000,-78,160239456,20
270000,-93,160239474,22
270000,-82,160239494,19
270000,-94,160239496,9
270000,-77,160239498,1
270000,-89,160239525,24
270000,-76,160239544,20
270000,-97,160239568,22
270000,-82,160239590,19
270000,-92,160239592,9
270000,-74,160239610,1
270000,-89,160239626,24
270000,-82,160239647,20
270000,-96,160239676,22
270000,-93,160239699,9
270000,-75,160239728,1
270000,-93,160239734,24
270000,-80,160239750,20
270000,-93,160239777,22
270000,-89,160239803,9
270000,-86,160239829,19
270000,-102,160239832,8
270000,-93,160239839,24
270000,-79,160239859,20
270000,-96,160239882,5
270000,-94,160239885,22
270000,-90,160239916,9
270000,-93,160239919,8
270000,-83,160239922,19
270000,-74,160239925,1
270000,-76,160239966,20
270000,-92,160239992,22
270000,-91,160240017,9
270000,-74,160240020,1
270000,-81,160240069,20
270000,-97,160240096,22
270000,-93,160240126,8
270000,-98,160240141,24
270000,-79,160240171,20
270000,-91,160240197,22
270000,-90,160240228,9
270000,-92,160240247,8
270000,-80,160240275,20
270000,-99,160240292,5
270000,-93,160240297,22
270000,-88,160240327,9
270000,-75,160240331,1
270000,-92,160240348,19
270000,-82,160240376,20
270000,-94,160240410,22
270000,-91,160240434,9
270000,-74,160240437,1
270000,-89,160240458,8
270000,-85,160240461,19
270000,-81,160240478,20
270000,-74,160240567,1
270000,-88,160240574,9
270000,-76,160240582,19
270000,-83,160240590,20
270000,-88,160240653,9
270000,-73,160240655,1
270000,-82,160240665,19
270000,-83,160240688,20
270000,-74,160240739,1
270000,-89,160240753,9
270000,-81,160240755,19
270000,-81,160240786,20
270000,-75,160240849,1
270000,-88,160240870,9
270000,-82,160240874,19
270000,-98,160240889,24
270000,-82,160240894,20
270000,-74,160240950,1
270000,-89,160240971,9
270000,-94,160240974,8
270000,-81,160240977,19
270000,-96,160240996,24
270000,-79,160241000,20
270000,-74,160241053,1
270000,-88,160241086,9
270000,-96,160241093,8
270000,-95,160241096,24
270000,-84,160241114,20
270000,-75,160241155,1
270000,-88,160241182,9
270000,-80,160241185,19
270000,-97,160241204,24
270000,-82,160241207,20
270000,-74,160241270,1
270000,-76,160241295,19
270000,-96,160241298,8
270000,-83,160241318,20
270000,-97,160241322,24
270000,-74,160241372,1
270000,-82,160241419,20
270000,-74,160241472,1
270000,-96,160241501,8
270000,-81,160241504,19
270000,-92,160241507,9
270000,-70,160241575,1
270000,-94,160241608,8
270000,-91,160241611,9
270000,-82,160241614,19
270000,-84,160241637,20
270000,-73,160241687,1
270000,-78,160241720,19
270000,-93,160241724,8
270000,-93,160241728,9
270000,-97,160241751,24
270000,-81,160241755,20
270000,-73,160241781,1
270000,-79,160241806,19
270000,-95,160241825,8
270000,-91,160241828,9
