objloc,rss,time,beacon
182000,-69,1590521969219,20
182000,-83,1590521969244,19
182000,-95,1590521969309,9
182000,-91,1590521969345,5
182000,-83,1590521969350,19
182000,-85,1590521969453,19
182000,-95,1590521969516,9
182000,-67,1590521969543,20
182000,-92,1590521969560,5
182000,-86,1590521969564,19
182000,-95,1590521969624,9
182000,-67,1590521969654,20
182000,-93,1590521969672,5
182000,-86,1590521969676,19
182000,-95,1590521969725,9
182000,-67,1590521969757,20
182000,-96,1590521969778,5
182000,-87,1590521969782,19
182000,-91,1590521969827,9
182000,-67,1590521969858,20
182000,-89,1590521969889,19
182000,-94,1590521969937,9
182000,-67,1590521969957,20
182000,-94,1590521969980,5
182000,-88,1590521969984,19
182000,-96,1590521970012,8
182000,-95,1590521970041,9
182000,-67,1590521970059,20
182000,-95,1590521970090,5
182000,-89,1590521970096,19
182000,-98,1590521970116,8
182000,-95,1590521970139,3
182000,-67,1590521970164,20
182000,-93,1590521970193,5
182000,-87,1590521970211,19
182000,-96,1590521970240,3
182000,-67,1590521970267,20
182000,-92,1590521970293,5
182000,-86,1590521970310,19
182000,-67,1590521970370,20
182000,-93,1590521970407,5
182000,-86,1590521970440,19
182000,-98,1590521970457,3
182000,-67,1590521970474,20
182000,-93,1590521970502,5
182000,-87,1590521970528,19
182000,-68,1590521970593,20
182000,-83,1590521970623,5
182000,-80,1590521970642,19
182000,-80,1590521970666,9
182000,-71,1590521970695,20
182000,-82,1590521970734,5
182000,-79,1590521970761,19
182000,-76,1590521970776,9
182000,-71,1590521970793,20
182000,-84,1590521970823,5
182000,-76,1590521970856,19
182000,-80,1590521970878,9
182000,-71,1590521970898,20
182000,-83,1590521970938,5
182000,-78,1590521970957,19
182000,-81,1590521970982,9
182000,-84,1590521971038,5
182000,-78,1590521971064,19
182000,-81,1590521971093,9
182000,-70,1590521971111,20
182000,-84,1590521971145,5
182000,-78,1590521971173,19
182000,-97,1590521971195,3
182000,-81,1590521971199,9
182000,-70,1590521971214,20
182000,-83,1590521971260,5
182000,-78,1590521971283,19
182000,-98,1590521971310,1
182000,-96,1590521971315,3
182000,-80,1590521971318,9
182000,-64,1590521971353,5
182000,-77,1590521971378,19
182000,-79,1590521971409,9
182000,-93,1590521971415,3
182000,-69,1590521971427,20
182000,-84,1590521971461,5
182000,-99,1590521971476,8
182000,-97,1590521971509,3
182000,-80,1590521971513,9
182000,-69,1590521971529,20
182000,-78,1590521971591,19
182000,-83,1590521971644,9
182000,-76,1590521971716,19
182000,-82,1590521971741,9
182000,-71,1590521971746,20
182000,-88,1590521971775,5
182000,-77,1590521971803,19
182000,-81,1590521971825,9
182000,-72,1590521971843,20
182000,-86,1590521971892,5
182000,-76,1590521971907,19
182000,-75,1590521971935,20
182000,-84,1590521971986,5
182000,-76,1590521972008,19
182000,-96,1590521972027,3
182000,-79,1590521972041,9
182000,-74,1590521972044,20
182000,-83,1590521972086,5
182000,-76,1590521972120,19
182000,-96,1590521972123,1
182000,-74,1590521972142,20
182000,-84,1590521972195,5
182000,-75,1590521972214,19
182000,-78,1590521972234,9
182000,-76,1590521972265,20
182000,-89,1590521972302,5
182000,-77,1590521972332,19
182000,-80,1590521972374,9
182000,-74,1590521972379,20
182000,-84,1590521972409,5
182000,-73,1590521972433,19
182000,-99,1590521972438,1
182000,-97,1590521972467,3
182000,-74,1590521972472,20
182000,-82,1590521972476,9
182000,-82,1590521972536,5
182000,-77,1590521972545,19
182000,-74,1590521972566,20
182000,-84,1590521972569,9
182000,-79,1590521972631,5
182000,-77,1590521972637,19
182000,-76,1590521972652,20
182000,-98,1590521972677,3
182000,-82,1590521972680,9
182000,-87,1590521972712,5
182000,-77,1590521972739,19
182000,-97,1590521972762,3
182000,-82,1590521972765,9
182000,-89,1590521972829,5
182000,-79,1590521972848,19
182000,-95,1590521972867,3
182000,-81,1590521972872,9
182000,-71,1590521972875,20
182000,-76,1590521972951,19
182000,-95,1590521972984,3
182000,-83,1590521972989,9
182000,-70,1590521972993,20
182000,-88,1590521973057,5
182000,-89,1590521973087,19
182000,-76,1590521973093,9
182000,-71,1590521973096,20
182000,-89,1590521973141,5
182000,-87,1590521973168,19
182000,-84,1590521973200,9
182000,-71,1590521973206,20
182000,-86,1590521973241,5
182000,-87,1590521973274,19
182000,-81,1590521973301,9
182000,-70,1590521973306,20
182000,-88,1590521973372,5
182000,-85,1590521973377,19
182000,-79,1590521973403,9
182000,-70,1590521973408,20
182000,-87,1590521973473,5
182000,-83,1590521973506,19
182000,-97,1590521973511,3
182000,-69,1590521973515,20
182000,-79,1590521973519,9
182000,-87,1590521973559,5
182000,-86,1590521973585,19
182000,-97,1590521973597,3
182000,-70,1590521973614,20
182000,-76,1590521973620,9
182000,-87,1590521973660,5
182000,-87,1590521973693,19
182000,-69,1590521973722,20
182000,-76,1590521973728,9
182000,-87,1590521973788,5
182000,-83,1590521973819,19
182000,-96,1590521973827,3
182000,-69,1590521973856,20
182000,-80,1590521973861,9
182000,-87,1590521973891,5
182000,-83,1590521973921,19
182000,-69,1590521973930,20
182000,-81,1590521973935,9
182000,-82,1590521974005,19
182000,-97,1590521974037,3
182000,-69,1590521974042,20
182000,-81,1590521974046,9
182000,-88,1590521974080,5
182000,-79,1590521974137,19
182000,-69,1590521974141,20
182000,-81,1590521974146,9
182000,-87,1590521974187,5
182000,-82,1590521974222,19
182000,-69,1590521974262,20
182000,-83,1590521974323,19
182000,-69,1590521974355,20
182000,-88,1590521974396,5
182000,-81,1590521974435,19
182000,-69,1590521974489,20
182000,-81,1590521974499,9
182000,-88,1590521974517,5
182000,-82,1590521974531,19
182000,-68,1590521974552,20
182000,-88,1590521974602,5
182000,-81,1590521974635,19
182000,-68,1590521974655,20
182000,-81,1590521974661,9
182000,-87,1590521974701,5
182000,-81,1590521974737,19
182000,-69,1590521974760,20
182000,-87,1590521974805,5
182000,-82,1590521974844,19
182000,-69,1590521974874,20
182000,-82,1590521974887,9
182000,-87,1590521974918,5
182000,-83,1590521974974,19
182000,-69,1590521974979,20
182000,-96,1590521974984,3
182000,-82,1590521974992,9
182000,-89,1590521975041,5
182000,-69,1590521975072,20
182000,-84,1590521975079,19
182000,-81,1590521975105,9
182000,-88,1590521975129,5
182000,-69,1590521975166,20
182000,-96,1590521975190,3
182000,-100,1590521975194,1
182000,-90,1590521975261,5
182000,-70,1590521975290,20
182000,-83,1590521975294,19
182000,-81,1590521975298,9
182000,-90,1590521975335,5
182000,-71,1590521975369,20
182000,-83,1590521975391,19
182000,-80,1590521975396,9
182000,-89,1590521975441,5
182000,-88,1590521975614,5
182000,-69,1590521975625,20
182000,-84,1590521975629,19
182000,-89,1590521975645,9
182000,-92,1590521975649,5
182000,-71,1590521975679,20
182000,-76,1590521975708,19
182000,-92,1590521975712,9
182000,-91,1590521975739,5
182000,-69,1590521975785,20
182000,-88,1590521975809,9
182000,-76,1590521975900,19
182000,-88,1590521975926,9
182000,-95,1590521975960,5
182000,-81,1590521976000,19
182000,-76,1590521976005,20
182000,-87,1590521976027,9
182000,-81,1590521976103,19
182000,-72,1590521976142,20
182000,-84,1590521976149,9
182000,-87,1590521976207,19
182000,-72,1590521976228,20
182000,-87,1590521976330,19
182000,-75,1590521976341,20
182000,-90,1590521976364,9
182000,-93,1590521976369,5
182000,-82,1590521976415,19
182000,-74,1590521976444,20
182000,-82,1590521976450,9
182000,-80,1590521976531,19
182000,-75,1590521976566,20
182000,-84,1590521976568,9
182000,-87,1590521976647,9
182000,-75,1590521976652,20
182000,-92,1590521976679,5
182000,-93,1590521976786,5
182000,-81,1590521976836,19
182000,-73,1590521976859,20
182000,-88,1590521976863,9
182000,-95,1590521976885,5
182000,-77,1590521976933,19
182000,-87,1590521976962,9
182000,-72,1590521976973,20
182000,-92,1590521976989,5
182000,-79,1590521977038,19
182000,-100,1590521977063,1
182000,-71,1590521977069,20
182000,-94,1590521977098,5
182000,-82,1590521977141,19
182000,-99,1590521977163,1
182000,-87,1590521977194,9
182000,-70,1590521977198,20
182000,-81,1590521977243,19
182000,-89,1590521977297,9
182000,-99,1590521977304,3
182000,-69,1590521977309,20
182000,-93,1590521977314,5
182000,-78,1590521977350,19
182000,-88,1590521977388,9
182000,-69,1590521977411,20
