objloc,rss,time,beacon
328000,-84,158586383,24
328000,-93,158586388,19
328000,-79,158586391,22
328000,-85,158586394,8
328000,-90,158586409,1
328000,-82,158586478,24
328000,-93,158586481,20
328000,-82,158586581,24
328000,-73,158586598,8
328000,-82,158586601,19
328000,-101,158586698,5
328000,-79,158586702,8
328000,-89,158586704,19
328000,-73,158586796,22
328000,-86,158586815,19
328000,-92,158586897,20
328000,-76,158586914,22
328000,-87,158586917,19
328000,-81,158586995,8
328000,-75,158587014,22
328000,-87,158587018,19
328000,-93,158587045,1
328000,-96,158587098,20
328000,-75,158587116,22
328000,-76,158587122,24
328000,-92,158587124,19
328000,-92,158587150,1
328000,-75,158587207,8
328000,-97,158587210,20
328000,-75,158587234,22
328000,-81,158587240,24
328000,-94,158587244,19
328000,-95,158587264,1
328000,-75,158587313,22
328000,-79,158587330,24
328000,-94,158587359,1
328000,-72,158587418,8
328000,-78,158587447,24
328000,-72,158587526,8
328000,-78,158587530,22
328000,-79,158587533,24
328000,-91,158587547,19
328000,-95,158587566,1
328000,-70,158587628,8
328000,-76,158587631,24
328000,-76,158587647,22
328000,-93,158587652,19
328000,-99,158587671,1
328000,-81,158587738,24
328000,-78,158587762,22
328000,-93,158587782,1
328000,-97,158587852,20
328000,-71,158587855,8
328000,-84,158587858,24
328000,-74,158587861,22
328000,-93,158587878,19
328000,-71,158587963,8
328000,-82,158587966,24
328000,-74,158587969,22
328000,-94,158587972,19
328000,-98,158587989,1
328000,-69,158588058,8
328000,-82,158588078,24
328000,-74,158588081,22
328000,-96,158588098,1
328000,-94,158588154,20
328000,-68,158588180,8
328000,-81,158588183,24
328000,-70,158588186,22
328000,-96,158588202,1
328000,-68,158588262,8
328000,-82,158588278,24
328000,-74,158588281,22
328000,-96,158588297,1
328000,-94,158588383,19
328000,-74,158588410,22
328000,-97,158588414,1
328000,-57,158588501,22
328000,-73,158588508,1
328000,-70,158588581,8
328000,-82,158588609,24
328000,-94,158588612,19
328000,-75,158588615,22
328000,-70,158588690,8
328000,-86,158588711,24
328000,-76,158588714,22
328000,-52,158588798,8
328000,-76,158588829,22
328000,-68,158588902,8
328000,-84,158588928,24
328000,-76,158588932,22
328000,-91,158588935,1
328000,-93,158589027,20
328000,-68,158589030,8
328000,-83,158589034,24
328000,-76,158589037,22
328000,-94,158589039,19
328000,-91,158589042,1
328000,-68,158589113,8
328000,-76,158589143,22
328000,-94,158589146,19
328000,-92,158589149,1
328000,-95,158589216,20
328000,-68,158589248,8
328000,-77,158589252,22
328000,-94,158589256,1
328000,-72,158589322,20
328000,-83,158589354,24
328000,-69,158589359,8
328000,-94,158589363,1
328000,-95,158589432,20
328000,-77,158589436,22
328000,-70,158589464,8
328000,-94,158589469,1
328000,-96,158589531,20
328000,-77,158589536,22
328000,-70,158589564,8
328000,-94,158589568,1
328000,-95,158589671,1
328000,-83,158589753,24
328000,-77,158589761,22
328000,-69,158589767,8
328000,-97,158589791,19
328000,-92,158589794,1
328000,-95,158589845,20
328000,-83,158589873,24
328000,-69,158589876,8
328000,-93,158589879,19
328000,-90,158589889,1
328000,-97,158589945,20
328000,-76,158589977,22
328000,-83,158589981,24
328000,-92,158590012,1
328000,-76,158590075,22
328000,-95,158590085,20
328000,-84,158590089,24
328000,-71,158590092,8
328000,-97,158590114,1
328000,-76,158590176,22
328000,-93,158590180,20
328000,-82,158590183,24
328000,-75,158590261,22
328000,-82,158590266,24
328000,-95,158590291,20
328000,-71,158590294,8
328000,-97,158590298,19
328000,-98,158590368,20
328000,-70,158590395,8
328000,-97,158590399,19
328000,-94,158590403,1
328000,-77,158590476,22
328000,-88,158590480,24
328000,-96,158590515,19
328000,-77,158590576,22
328000,-84,158590607,24
328000,-76,158590683,22
328000,-84,158590689,24
328000,-96,158590715,19
328000,-97,158590722,1
328000,-72,158590787,8
328000,-76,158590807,22
328000,-82,158590810,24
328000,-93,158590839,1
328000,-76,158590906,22
328000,-70,158590911,8
328000,-79,158590914,24
328000,-75,158590996,22
328000,-70,158591022,8
328000,-82,158591027,24
328000,-95,158591030,19
328000,-93,158591034,1
328000,-75,158591122,22
328000,-67,158591127,8
328000,-84,158591131,24
328000,-93,158591135,19
328000,-94,158591198,20
328000,-75,158591233,22
328000,-69,158591238,8
328000,-84,158591242,24
328000,-76,158591310,22
328000,-70,158591344,8
328000,-76,158591418,22
328000,-83,158591441,24
328000,-76,158591518,22
328000,-70,158591540,8
328000,-85,158591545,24
328000,-75,158591641,22
328000,-67,158591647,8
328000,-84,158591651,24
328000,-93,158591672,1
328000,-83,158591732,22
328000,-73,158591759,8
328000,-89,158591773,19
328000,-90,158591777,1
328000,-82,158591840,22
328000,-73,158591872,8
328000,-90,158591880,1
328000,-82,158591947,22
328000,-81,158592052,22
328000,-73,158592071,8
328000,-91,158592076,19
328000,-91,158592079,1
328000,-81,158592157,22
328000,-72,158592162,8
328000,-92,158592188,19
328000,-90,158592192,1
328000,-72,158592260,8
328000,-80,158592264,22
328000,-92,158592291,24
328000,-88,158592293,1
328000,-72,158592365,8
328000,-81,158592381,22
328000,-89,158592387,19
328000,-89,158592397,1
328000,-72,158592466,8
328000,-80,158592482,22
328000,-92,158592485,24
328000,-90,158592487,19
328000,-91,158592499,1
328000,-73,158592570,8
328000,-80,158592596,22
328000,-93,158592598,19
328000,-90,158592614,1
328000,-73,158592675,8
328000,-81,158592697,22
328000,-89,158592715,19
328000,-91,158592719,1
328000,-71,158592782,8
328000,-96,158592798,24
328000,-89,158592818,19
328000,-91,158592821,1
328000,-73,158592928,8
328000,-79,158592936,22
328000,-89,158592941,19
328000,-90,158592945,1
328000,-72,158592992,8
328000,-81,158593017,22
328000,-89,158593021,19
328000,-89,158593051,1
328000,-71,158593135,8
328000,-99,158593140,24
328000,-90,158593145,19
328000,-91,158593148,1
328000,-73,158593200,8
328000,-76,158593206,22
328000,-94,158593233,24
328000,-88,158593237,19
328000,-93,158593240,1
328000,-71,158593318,8
328000,-69,158593351,1
328000,-54,158593411,8
328000,-82,158593415,22
328000,-87,158593434,24
328000,-90,158593439,19
328000,-87,158593467,1
328000,-79,158593514,22
328000,-71,158593520,8
328000,-90,158593549,24
328000,-88,158593554,19
328000,-89,158593557,1
328000,-80,158593616,22
328000,-70,158593621,8
328000,-89,158593654,24
328000,-86,158593660,19
328000,-89,158593664,1
328000,-93,158593748,24
328000,-86,158593753,19
328000,-87,158593781,1
328000,-76,158593852,22
328000,-71,158593860,8
328000,-86,158593865,19
328000,-90,158593887,1
328000,-72,158593945,8
328000,-88,158593965,19
328000,-88,158593969,1
328000,-79,158594039,22
328000,-88,158594067,24
328000,-84,158594072,19
328000,-89,158594076,1
328000,-71,158594148,24
328000,-71,158594180,8
328000,-90,158594185,1
328000,-82,158594248,22
328000,-88,158594282,24
328000,-72,158594286,8
328000,-88,158594290,19
328000,-89,158594294,1
328000,-78,158594353,22
328000,-89,158594384,24
328000,-72,158594388,8
328000,-89,158594396,19
328000,-89,158594401,1
328000,-79,158594459,22
328000,-89,158594464,24
328000,-72,158594490,8
328000,-89,158594493,1
328000,-91,158594495,19
328000,-78,158594562,22
328000,-89,158594564,24
328000,-73,158594579,8
328000,-89,158594605,1
328000,-88,158594607,19
328000,-80,158594665,22
328000,-72,158594697,8
328000,-90,158594699,1
328000,-89,158594714,19
328000,-90,158594774,24
328000,-73,158594792,8
328000,-90,158594808,1
328000,-88,158594810,19
328000,-81,158594889,22
328000,-90,158594891,24
328000,-73,158594911,8
328000,-93,158594916,1
328000,-88,158594917,19
328000,-81,158594978,22
328000,-89,158595031,24
328000,-72,158595037,8
328000,-82,158595113,22
328000,-91,158595117,1
328000,-72,158595122,8
328000,-89,158595145,19
328000,-82,158595189,22
328000,-90,158595215,24
328000,-90,158595220,1
328000,-72,158595224,8
328000,-89,158595253,19
328000,-81,158595314,22
328000,-90,158595318,24
328000,-90,158595322,1
328000,-73,158595350,8
328000,-80,158595393,22
328000,-90,158595428,24
328000,-89,158595432,1
328000,-73,158595437,8
328000,-88,158595460,19
328000,-79,158595500,22
328000,-87,158595536,24
328000,-73,158595541,8
328000,-87,158595542,19
328000,-88,158595615,24
328000,-90,158595642,1
328000,-72,158595650,8
328000,-87,158595654,19
328000,-81,158595713,22
328000,-89,158595744,1
328000,-89,158595755,24
328000,-72,158595772,8
328000,-83,158595807,22
328000,-91,158595844,1
328000,-91,158595850,24
328000,-88,158595853,19
328000,-76,158595926,22
328000,-87,158595931,24
328000,-90,158595959,1
328000,-87,158595963,19
328000,-82,158596026,22
328000,-81,158596121,22
328000,-85,158596147,24
328000,-90,158596151,1
328000,-72,158596179,8
328000,-86,158596183,19
328000,-81,158596230,22
328000,-83,158596259,24
